doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source_response
202006231,2020-06-23,189,"L'Agence suédoise de santé publique nous a parlé des changements de comportement dus à la pandémie. Je voulais dire quelques mots sur l'enquête SIFOS, mais je vais me concentrer sur d'autres questions. Mais je vais me concentrer sur d'autres questions. D'une manière générale, rien dans l'enquête ne contredit ce qu'Anders Tegnell vient de rapporter. Sifo pose des questions sur les perceptions et les comportements des citoyens depuis le 21 mars, il y a un peu plus de trois mois.",non,,,,,non,non,
202006231,2020-06-23,190,"Je voulais dire quelques mots sur l'enquête SIFOS, mais je vais me concentrer sur d'autres questions. Mais je vais me concentrer sur d'autres questions. D'une manière générale, rien dans l'enquête ne contredit ce qu'Anders Tegnell vient de rapporter. Sifo pose des questions sur les perceptions et les comportements des citoyens depuis le 21 mars, il y a un peu plus de trois mois. L'enquête est mise à jour quotidiennement et peut être suivie dans le temps.",non,,,,,non,non,
202006231,2020-06-23,191,"Mais je vais me concentrer sur d'autres questions. D'une manière générale, rien dans l'enquête ne contredit ce qu'Anders Tegnell vient de rapporter. Sifo pose des questions sur les perceptions et les comportements des citoyens depuis le 21 mars, il y a un peu plus de trois mois. L'enquête est mise à jour quotidiennement et peut être suivie dans le temps. Plus de 9500 personnes ont répondu.",non,,,,,non,non,
202006231,2020-06-23,192,"D'une manière générale, rien dans l'enquête ne contredit ce qu'Anders Tegnell vient de rapporter. Sifo pose des questions sur les perceptions et les comportements des citoyens depuis le 21 mars, il y a un peu plus de trois mois. L'enquête est mise à jour quotidiennement et peut être suivie dans le temps. Plus de 9500 personnes ont répondu. Le dernier rapport est disponible sur MSB.",non,,,,,non,non,
202006231,2020-06-23,193,"Sifo pose des questions sur les perceptions et les comportements des citoyens depuis le 21 mars, il y a un peu plus de trois mois. L'enquête est mise à jour quotidiennement et peut être suivie dans le temps. Plus de 9500 personnes ont répondu. Le dernier rapport est disponible sur MSB. Voici un résumé des développements de ces dernières semaines.",non,,,,,non,non,
202006231,2020-06-23,194,"L'enquête est mise à jour quotidiennement et peut être suivie dans le temps. Plus de 9500 personnes ont répondu. Le dernier rapport est disponible sur MSB. Voici un résumé des développements de ces dernières semaines. Nous constatons que le niveau de confiance dans les responsables de la gestion de la pandémie, tant au niveau politique qu'au niveau des autorités, reste faible.",non,,,,,non,non,
202006231,2020-06-23,195,"Plus de 9500 personnes ont répondu. Le dernier rapport est disponible sur MSB. Voici un résumé des développements de ces dernières semaines. Nous constatons que le niveau de confiance dans les responsables de la gestion de la pandémie, tant au niveau politique qu'au niveau des autorités, reste faible. Pendant longtemps, nous avons pu constater que l'inquiétude concernant les conséquences de la pandémie diminuait, mais ce n'est plus aussi clair.",non,,,,,non,non,
202006231,2020-06-23,196,"Le dernier rapport est disponible sur MSB. Voici un résumé des développements de ces dernières semaines. Nous constatons que le niveau de confiance dans les responsables de la gestion de la pandémie, tant au niveau politique qu'au niveau des autorités, reste faible. Pendant longtemps, nous avons pu constater que l'inquiétude concernant les conséquences de la pandémie diminuait, mais ce n'est plus aussi clair. La diminution s'est arrêtée et, dans certaines régions, elle a augmenté.",non,,,,,non,non,
202006231,2020-06-23,197,"Voici un résumé des développements de ces dernières semaines. Nous constatons que le niveau de confiance dans les responsables de la gestion de la pandémie, tant au niveau politique qu'au niveau des autorités, reste faible. Pendant longtemps, nous avons pu constater que l'inquiétude concernant les conséquences de la pandémie diminuait, mais ce n'est plus aussi clair. La diminution s'est arrêtée et, dans certaines régions, elle a augmenté. Nous constatons également une légère tendance à la diminution du nombre de personnes optimistes quant à l'avenir.",non,,,,,non,non,
202006231,2020-06-23,198,"Nous constatons que le niveau de confiance dans les responsables de la gestion de la pandémie, tant au niveau politique qu'au niveau des autorités, reste faible. Pendant longtemps, nous avons pu constater que l'inquiétude concernant les conséquences de la pandémie diminuait, mais ce n'est plus aussi clair. La diminution s'est arrêtée et, dans certaines régions, elle a augmenté. Nous constatons également une légère tendance à la diminution du nombre de personnes optimistes quant à l'avenir. Mais nettement plus de 8/10 déclarent suivre les recommandations des autorités autant aujourd'hui qu'il y a 1 ou 2 semaines.",non,,,,,non,non,
202006231,2020-06-23,199,"Pendant longtemps, nous avons pu constater que l'inquiétude concernant les conséquences de la pandémie diminuait, mais ce n'est plus aussi clair. La diminution s'est arrêtée et, dans certaines régions, elle a augmenté. Nous constatons également une légère tendance à la diminution du nombre de personnes optimistes quant à l'avenir. Mais nettement plus de 8/10 déclarent suivre les recommandations des autorités autant aujourd'hui qu'il y a 1 ou 2 semaines. Ce chiffre a même légèrement augmenté.",non,,,,,non,non,
202006231,2020-06-23,200,"La diminution s'est arrêtée et, dans certaines régions, elle a augmenté. Nous constatons également une légère tendance à la diminution du nombre de personnes optimistes quant à l'avenir. Mais nettement plus de 8/10 déclarent suivre les recommandations des autorités autant aujourd'hui qu'il y a 1 ou 2 semaines. Ce chiffre a même légèrement augmenté. Il est bon de constater une certaine stabilité.",non,,,,,non,non,
202006231,2020-06-23,201,Nous constatons également une légère tendance à la diminution du nombre de personnes optimistes quant à l'avenir. Mais nettement plus de 8/10 déclarent suivre les recommandations des autorités autant aujourd'hui qu'il y a 1 ou 2 semaines. Ce chiffre a même légèrement augmenté. Il est bon de constater une certaine stabilité. Cela indique qu'une grande majorité est désireuse de s'en tenir aux recommandations et de continuer à les suivre.,non,,,,,non,non,
202006231,2020-06-23,202,Mais nettement plus de 8/10 déclarent suivre les recommandations des autorités autant aujourd'hui qu'il y a 1 ou 2 semaines. Ce chiffre a même légèrement augmenté. Il est bon de constater une certaine stabilité. Cela indique qu'une grande majorité est désireuse de s'en tenir aux recommandations et de continuer à les suivre. Peut-on dire quelque chose de l'avenir ?,non,,,,,non,non,
202006231,2020-06-23,203,Ce chiffre a même légèrement augmenté. Il est bon de constater une certaine stabilité. Cela indique qu'une grande majorité est désireuse de s'en tenir aux recommandations et de continuer à les suivre. Peut-on dire quelque chose de l'avenir ? Les gens continueront-ils à adapter leur comportement après la pandémie ?,non,,,,,non,non,
202006231,2020-06-23,204,"Il est bon de constater une certaine stabilité. Cela indique qu'une grande majorité est désireuse de s'en tenir aux recommandations et de continuer à les suivre. Peut-on dire quelque chose de l'avenir ? Les gens continueront-ils à adapter leur comportement après la pandémie ? Oui, c'est une nouvelle question depuis quelques semaines.",non,,,,,non,oui,
202006231,2020-06-23,205,"Cela indique qu'une grande majorité est désireuse de s'en tenir aux recommandations et de continuer à les suivre. Peut-on dire quelque chose de l'avenir ? Les gens continueront-ils à adapter leur comportement après la pandémie ? Oui, c'est une nouvelle question depuis quelques semaines. Elle porte sur les projets de voyage des gens pendant l'été.",non,,,,,non,oui,
202006231,2020-06-23,206,"Peut-on dire quelque chose de l'avenir ? Les gens continueront-ils à adapter leur comportement après la pandémie ? Oui, c'est une nouvelle question depuis quelques semaines. Elle porte sur les projets de voyage des gens pendant l'été. 1/4 d'entre eux disent qu'ils resteront chez eux tout l'été.",non,,,,,non,oui,
202006231,2020-06-23,207,"Les gens continueront-ils à adapter leur comportement après la pandémie ? Oui, c'est une nouvelle question depuis quelques semaines. Elle porte sur les projets de voyage des gens pendant l'été. 1/4 d'entre eux disent qu'ils resteront chez eux tout l'été. Seuls quelques-uns prévoient de partir à l'étranger.",non,,,,,non,oui,
202006231,2020-06-23,208,"Oui, c'est une nouvelle question depuis quelques semaines. Elle porte sur les projets de voyage des gens pendant l'été. 1/4 d'entre eux disent qu'ils resteront chez eux tout l'été. Seuls quelques-uns prévoient de partir à l'étranger. 40 % effectueront au moins un voyage à l'intérieur des frontières suédoises, d'une durée supérieure à deux heures.",non,,,,,non,non,
202006231,2020-06-23,209,"Elle porte sur les projets de voyage des gens pendant l'été. 1/4 d'entre eux disent qu'ils resteront chez eux tout l'été. Seuls quelques-uns prévoient de partir à l'étranger. 40 % effectueront au moins un voyage à l'intérieur des frontières suédoises, d'une durée supérieure à deux heures. L'enquête comprend également d'autres nouvelles questions dont les réponses peuvent avoir un impact sur le comportement des personnes à l'avenir.",non,,,,,non,non,
202006231,2020-06-23,210,"1/4 d'entre eux disent qu'ils resteront chez eux tout l'été. Seuls quelques-uns prévoient de partir à l'étranger. 40 % effectueront au moins un voyage à l'intérieur des frontières suédoises, d'une durée supérieure à deux heures. L'enquête comprend également d'autres nouvelles questions dont les réponses peuvent avoir un impact sur le comportement des personnes à l'avenir. Il s'agit notamment de savoir si les personnes ont été testées pour le COVID-19 et si elles considèrent qu'elles ont ou ont eu la maladie.",non,,,,,non,non,
202006231,2020-06-23,211,"Seuls quelques-uns prévoient de partir à l'étranger. 40 % effectueront au moins un voyage à l'intérieur des frontières suédoises, d'une durée supérieure à deux heures. L'enquête comprend également d'autres nouvelles questions dont les réponses peuvent avoir un impact sur le comportement des personnes à l'avenir. Il s'agit notamment de savoir si les personnes ont été testées pour le COVID-19 et si elles considèrent qu'elles ont ou ont eu la maladie. 8/10 considèrent qu'ils ont ou n'ont pas eu le COVID-19.",non,,,,,non,non,
202006231,2020-06-23,212,"40 % effectueront au moins un voyage à l'intérieur des frontières suédoises, d'une durée supérieure à deux heures. L'enquête comprend également d'autres nouvelles questions dont les réponses peuvent avoir un impact sur le comportement des personnes à l'avenir. Il s'agit notamment de savoir si les personnes ont été testées pour le COVID-19 et si elles considèrent qu'elles ont ou ont eu la maladie. 8/10 considèrent qu'ils ont ou n'ont pas eu le COVID-19. Nous n'avons pas fait cela, mais ils contiennent certains éléments.",non,,,,,non,non,
202006231,2020-06-23,213,"L'enquête comprend également d'autres nouvelles questions dont les réponses peuvent avoir un impact sur le comportement des personnes à l'avenir. Il s'agit notamment de savoir si les personnes ont été testées pour le COVID-19 et si elles considèrent qu'elles ont ou ont eu la maladie. 8/10 considèrent qu'ils ont ou n'ont pas eu le COVID-19. Nous n'avons pas fait cela, mais ils contiennent certains éléments. Il existe des systèmes de fonctionnement.",non,,,,,non,non,
202006231,2020-06-23,214,"Il s'agit notamment de savoir si les personnes ont été testées pour le COVID-19 et si elles considèrent qu'elles ont ou ont eu la maladie. 8/10 considèrent qu'ils ont ou n'ont pas eu le COVID-19. Nous n'avons pas fait cela, mais ils contiennent certains éléments. Il existe des systèmes de fonctionnement. Il y a des fonctions d'alarme, à l'intérieur et à l'extérieur, pour ainsi dire.",non,,,,,non,non,
202006231,2020-06-23,215,"8/10 considèrent qu'ils ont ou n'ont pas eu le COVID-19. Nous n'avons pas fait cela, mais ils contiennent certains éléments. Il existe des systèmes de fonctionnement. Il y a des fonctions d'alarme, à l'intérieur et à l'extérieur, pour ainsi dire. Ils travaillent également avec des listes de contrôle pour impliquer le personnel.",non,,,,,non,non,
202006231,2020-06-23,216,"Nous n'avons pas fait cela, mais ils contiennent certains éléments. Il existe des systèmes de fonctionnement. Il y a des fonctions d'alarme, à l'intérieur et à l'extérieur, pour ainsi dire. Ils travaillent également avec des listes de contrôle pour impliquer le personnel. Tels sont les critères que nous avons définis pour qu'un plan de préparation aux crises puisse être qualifié de tel.",non,,,,,non,non,
202006231,2020-06-23,217,"Il existe des systèmes de fonctionnement. Il y a des fonctions d'alarme, à l'intérieur et à l'extérieur, pour ainsi dire. Ils travaillent également avec des listes de contrôle pour impliquer le personnel. Tels sont les critères que nous avons définis pour qu'un plan de préparation aux crises puisse être qualifié de tel. Vous avez dit que vous donneriez plus d'informations sur le comportement à adopter en cas de détection d'anticorps.",non,,,,,non,non,
202006231,2020-06-23,218,"Il y a des fonctions d'alarme, à l'intérieur et à l'extérieur, pour ainsi dire. Ils travaillent également avec des listes de contrôle pour impliquer le personnel. Tels sont les critères que nous avons définis pour qu'un plan de préparation aux crises puisse être qualifié de tel. Vous avez dit que vous donneriez plus d'informations sur le comportement à adopter en cas de détection d'anticorps. Nous avons discuté du document aujourd'hui.",non,,,,,non,non,
202006231,2020-06-23,219,"Ils travaillent également avec des listes de contrôle pour impliquer le personnel. Tels sont les critères que nous avons définis pour qu'un plan de préparation aux crises puisse être qualifié de tel. Vous avez dit que vous donneriez plus d'informations sur le comportement à adopter en cas de détection d'anticorps. Nous avons discuté du document aujourd'hui. Nous espérons pouvoir le présenter mercredi"" -Dagens Nyheter.",non,,,,,non,non,
202006231,2020-06-23,220,"Tels sont les critères que nous avons définis pour qu'un plan de préparation aux crises puisse être qualifié de tel. Vous avez dit que vous donneriez plus d'informations sur le comportement à adopter en cas de détection d'anticorps. Nous avons discuté du document aujourd'hui. Nous espérons pouvoir le présenter mercredi"" -Dagens Nyheter. Quelle est la situation actuelle du suivi des infections dans le pays, Anders Tegnell : ""Nous avons fait quelques inventaires.",non,,,,,non,non,
202006231,2020-06-23,221,"Vous avez dit que vous donneriez plus d'informations sur le comportement à adopter en cas de détection d'anticorps. Nous avons discuté du document aujourd'hui. Nous espérons pouvoir le présenter mercredi"" -Dagens Nyheter. Quelle est la situation actuelle du suivi des infections dans le pays, Anders Tegnell : ""Nous avons fait quelques inventaires. La situation est assez hétérogène, en fonction du nombre de cas et de la capacité d'accueil.",non,,,,,non,non,
202006231,2020-06-23,222,"Nous avons discuté du document aujourd'hui. Nous espérons pouvoir le présenter mercredi"" -Dagens Nyheter. Quelle est la situation actuelle du suivi des infections dans le pays, Anders Tegnell : ""Nous avons fait quelques inventaires. La situation est assez hétérogène, en fonction du nombre de cas et de la capacité d'accueil. Le dépistage des infections a lieu dans les maisons de retraite.",non,,,,,non,non,
202006231,2020-06-23,223,"Nous espérons pouvoir le présenter mercredi"" -Dagens Nyheter. Quelle est la situation actuelle du suivi des infections dans le pays, Anders Tegnell : ""Nous avons fait quelques inventaires. La situation est assez hétérogène, en fonction du nombre de cas et de la capacité d'accueil. Le dépistage des infections a lieu dans les maisons de retraite. Le nombre de cas trouvés varie.",non,,,,,non,non,
202006231,2020-06-23,224,"Quelle est la situation actuelle du suivi des infections dans le pays, Anders Tegnell : ""Nous avons fait quelques inventaires. La situation est assez hétérogène, en fonction du nombre de cas et de la capacité d'accueil. Le dépistage des infections a lieu dans les maisons de retraite. Le nombre de cas trouvés varie. Gotland a recensé deux cas.",non,,,,,non,non,
202006231,2020-06-23,225,"La situation est assez hétérogène, en fonction du nombre de cas et de la capacité d'accueil. Le dépistage des infections a lieu dans les maisons de retraite. Le nombre de cas trouvés varie. Gotland a recensé deux cas. À Stockholm, la capacité de gérer complètement le problème n'a pas encore été mise en place.",non,,,,,non,non,
202006231,2020-06-23,226,"Le dépistage des infections a lieu dans les maisons de retraite. Le nombre de cas trouvés varie. Gotland a recensé deux cas. À Stockholm, la capacité de gérer complètement le problème n'a pas encore été mise en place. Comme je l'ai dit, nous avons pour tâche de soutenir les régions dans ce domaine.",non,,,,,non,non,
202006231,2020-06-23,227,"Le nombre de cas trouvés varie. Gotland a recensé deux cas. À Stockholm, la capacité de gérer complètement le problème n'a pas encore été mise en place. Comme je l'ai dit, nous avons pour tâche de soutenir les régions dans ce domaine. "" ""Si vous regardez ce qui s'est passé à Jällivare la semaine dernière, je n'ai pas cette information.",non,,,,,non,oui,
202006231,2020-06-23,228,"Gotland a recensé deux cas. À Stockholm, la capacité de gérer complètement le problème n'a pas encore été mise en place. Comme je l'ai dit, nous avons pour tâche de soutenir les régions dans ce domaine. "" ""Si vous regardez ce qui s'est passé à Jällivare la semaine dernière, je n'ai pas cette information. Anders Nystedt, le médecin chargé du contrôle des infections, sera là pour nous en dire plus.",non,,,,,non,non,
202006231,2020-06-23,229,"À Stockholm, la capacité de gérer complètement le problème n'a pas encore été mise en place. Comme je l'ai dit, nous avons pour tâche de soutenir les régions dans ce domaine. "" ""Si vous regardez ce qui s'est passé à Jällivare la semaine dernière, je n'ai pas cette information. Anders Nystedt, le médecin chargé du contrôle des infections, sera là pour nous en dire plus. Mais il y a eu un suivi approfondi des infections là-bas.",non,,,,,non,non,
202006231,2020-06-23,230,"Comme je l'ai dit, nous avons pour tâche de soutenir les régions dans ce domaine. "" ""Si vous regardez ce qui s'est passé à Jällivare la semaine dernière, je n'ai pas cette information. Anders Nystedt, le médecin chargé du contrôle des infections, sera là pour nous en dire plus. Mais il y a eu un suivi approfondi des infections là-bas. -SVT :",non,,,,,non,non,
202006231,2020-06-23,231,""" ""Si vous regardez ce qui s'est passé à Jällivare la semaine dernière, je n'ai pas cette information. Anders Nystedt, le médecin chargé du contrôle des infections, sera là pour nous en dire plus. Mais il y a eu un suivi approfondi des infections là-bas. -SVT : Communications, Anders Tegnell.",non,,,,,non,non,
202006231,2020-06-23,232,"Anders Nystedt, le médecin chargé du contrôle des infections, sera là pour nous en dire plus. Mais il y a eu un suivi approfondi des infections là-bas. -SVT : Communications, Anders Tegnell. On rapporte, notamment à Stockholm et ailleurs, que les gens s'assoient les uns à côté des autres dans les transports publics.",non,,,,,non,non,
202006231,2020-06-23,233,"Mais il y a eu un suivi approfondi des infections là-bas. -SVT : Communications, Anders Tegnell. On rapporte, notamment à Stockholm et ailleurs, que les gens s'assoient les uns à côté des autres dans les transports publics. Que pensez-vous du fait qu'il n'y ait pas d'obligation en la matière ?",non,,,,,non,oui,
202006231,2020-06-23,234,"-SVT : Communications, Anders Tegnell. On rapporte, notamment à Stockholm et ailleurs, que les gens s'assoient les uns à côté des autres dans les transports publics. Que pensez-vous du fait qu'il n'y ait pas d'obligation en la matière ? ""Dans certains cas, vous devez réserver le siège vous-même pour vous en assurer"" ""Nous avons construit le système sur le fait que les différents acteurs suivent effectivement les réglementations sur place.",non,,,,,non,oui,
202006231,2020-06-23,235,"Communications, Anders Tegnell. On rapporte, notamment à Stockholm et ailleurs, que les gens s'assoient les uns à côté des autres dans les transports publics. Que pensez-vous du fait qu'il n'y ait pas d'obligation en la matière ? ""Dans certains cas, vous devez réserver le siège vous-même pour vous en assurer"" ""Nous avons construit le système sur le fait que les différents acteurs suivent effectivement les réglementations sur place. Il est clair que vous avez une responsabilité en tant qu'organisateur pour vous permettre de garder vos distances.",non,,,,,non,oui,
202006231,2020-06-23,236,"On rapporte, notamment à Stockholm et ailleurs, que les gens s'assoient les uns à côté des autres dans les transports publics. Que pensez-vous du fait qu'il n'y ait pas d'obligation en la matière ? ""Dans certains cas, vous devez réserver le siège vous-même pour vous en assurer"" ""Nous avons construit le système sur le fait que les différents acteurs suivent effectivement les réglementations sur place. Il est clair que vous avez une responsabilité en tant qu'organisateur pour vous permettre de garder vos distances. Dans la mesure où ils ne le font pas, nous devons envisager ce qui peut être fait.",non,,,,,non,oui,
202006231,2020-06-23,237,"Que pensez-vous du fait qu'il n'y ait pas d'obligation en la matière ? ""Dans certains cas, vous devez réserver le siège vous-même pour vous en assurer"" ""Nous avons construit le système sur le fait que les différents acteurs suivent effectivement les réglementations sur place. Il est clair que vous avez une responsabilité en tant qu'organisateur pour vous permettre de garder vos distances. Dans la mesure où ils ne le font pas, nous devons envisager ce qui peut être fait. Nous coopérons notamment avec le conseil d'administration du comté à ce sujet.",non,,,,,non,non,
202006231,2020-06-23,238,"""Dans certains cas, vous devez réserver le siège vous-même pour vous en assurer"" ""Nous avons construit le système sur le fait que les différents acteurs suivent effectivement les réglementations sur place. Il est clair que vous avez une responsabilité en tant qu'organisateur pour vous permettre de garder vos distances. Dans la mesure où ils ne le font pas, nous devons envisager ce qui peut être fait. Nous coopérons notamment avec le conseil d'administration du comté à ce sujet. Ils pourraient nous le signaler.",non,,,,,non,non,
202006231,2020-06-23,239,"Il est clair que vous avez une responsabilité en tant qu'organisateur pour vous permettre de garder vos distances. Dans la mesure où ils ne le font pas, nous devons envisager ce qui peut être fait. Nous coopérons notamment avec le conseil d'administration du comté à ce sujet. Ils pourraient nous le signaler. SJ a mis en place un bon système pour l'ensemble.",non,,,,,non,non,
202006231,2020-06-23,240,"Dans la mesure où ils ne le font pas, nous devons envisager ce qui peut être fait. Nous coopérons notamment avec le conseil d'administration du comté à ce sujet. Ils pourraient nous le signaler. SJ a mis en place un bon système pour l'ensemble. Certains ont réussi et d'autres devraient suivre le bon exemple"" -TV4 Anders Tegnell, sur le même thème qu'Ekot, lorsque vous avez décrit le nombre de morts.",non,,,,,non,non,
202006231,2020-06-23,241,"Nous coopérons notamment avec le conseil d'administration du comté à ce sujet. Ils pourraient nous le signaler. SJ a mis en place un bon système pour l'ensemble. Certains ont réussi et d'autres devraient suivre le bon exemple"" -TV4 Anders Tegnell, sur le même thème qu'Ekot, lorsque vous avez décrit le nombre de morts. Des personnes ont été diagnostiquées avec le Covid-19, mais il reste à voir si c'est la cause du décès.",non,,,,,non,non,
202006231,2020-06-23,242,"Ils pourraient nous le signaler. SJ a mis en place un bon système pour l'ensemble. Certains ont réussi et d'autres devraient suivre le bon exemple"" -TV4 Anders Tegnell, sur le même thème qu'Ekot, lorsque vous avez décrit le nombre de morts. Des personnes ont été diagnostiquées avec le Covid-19, mais il reste à voir si c'est la cause du décès. Cela pourrait-il signifier que la Suède n'a pas un taux de mortalité aussi élevé qu'il n'y paraît ?",non,,,,,non,oui,
202006231,2020-06-23,243,"SJ a mis en place un bon système pour l'ensemble. Certains ont réussi et d'autres devraient suivre le bon exemple"" -TV4 Anders Tegnell, sur le même thème qu'Ekot, lorsque vous avez décrit le nombre de morts. Des personnes ont été diagnostiquées avec le Covid-19, mais il reste à voir si c'est la cause du décès. Cela pourrait-il signifier que la Suède n'a pas un taux de mortalité aussi élevé qu'il n'y paraît ? C'était juste un commentaire.",non,,,,,non,oui,
202006231,2020-06-23,244,"Certains ont réussi et d'autres devraient suivre le bon exemple"" -TV4 Anders Tegnell, sur le même thème qu'Ekot, lorsque vous avez décrit le nombre de morts. Des personnes ont été diagnostiquées avec le Covid-19, mais il reste à voir si c'est la cause du décès. Cela pourrait-il signifier que la Suède n'a pas un taux de mortalité aussi élevé qu'il n'y paraît ? C'était juste un commentaire. Elle est apparue dans différents contextes.",non,,,,,non,non,
202006231,2020-06-23,245,"Des personnes ont été diagnostiquées avec le Covid-19, mais il reste à voir si c'est la cause du décès. Cela pourrait-il signifier que la Suède n'a pas un taux de mortalité aussi élevé qu'il n'y paraît ? C'était juste un commentaire. Elle est apparue dans différents contextes. Les méthodes de comptage varient d'un pays à l'autre.",non,,,,,non,non,
202006231,2020-06-23,246,"Cela pourrait-il signifier que la Suède n'a pas un taux de mortalité aussi élevé qu'il n'y paraît ? C'était juste un commentaire. Elle est apparue dans différents contextes. Les méthodes de comptage varient d'un pays à l'autre. Plusieurs pays ont par la suite actualisé leurs chiffres de mortalité, jusqu'à 50-60 % !",non,,,,,non,non,
202006231,2020-06-23,247,"C'était juste un commentaire. Elle est apparue dans différents contextes. Les méthodes de comptage varient d'un pays à l'autre. Plusieurs pays ont par la suite actualisé leurs chiffres de mortalité, jusqu'à 50-60 % ! Il faut être prudent lorsque l'on compare les taux de mortalité entre différents pays, ce que l'on oublie parfois.",non,,,,,non,non,
202006231,2020-06-23,248,"Elle est apparue dans différents contextes. Les méthodes de comptage varient d'un pays à l'autre. Plusieurs pays ont par la suite actualisé leurs chiffres de mortalité, jusqu'à 50-60 % ! Il faut être prudent lorsque l'on compare les taux de mortalité entre différents pays, ce que l'on oublie parfois. Malheureusement, on l'oublie parfois.",non,,,,,non,non,
202006231,2020-06-23,249,"Les méthodes de comptage varient d'un pays à l'autre. Plusieurs pays ont par la suite actualisé leurs chiffres de mortalité, jusqu'à 50-60 % ! Il faut être prudent lorsque l'on compare les taux de mortalité entre différents pays, ce que l'on oublie parfois. Malheureusement, on l'oublie parfois. - La déclaration de ce matin selon laquelle les supporters peuvent contribuer à la propagation de l'infection.",non,,,,,non,non,
202006231,2020-06-23,250,"Plusieurs pays ont par la suite actualisé leurs chiffres de mortalité, jusqu'à 50-60 % ! Il faut être prudent lorsque l'on compare les taux de mortalité entre différents pays, ce que l'on oublie parfois. Malheureusement, on l'oublie parfois. - La déclaration de ce matin selon laquelle les supporters peuvent contribuer à la propagation de l'infection. Non, pas spécifiquement pour le COVID-19.",non,,,,,non,non,
202006231,2020-06-23,251,"Il faut être prudent lorsque l'on compare les taux de mortalité entre différents pays, ce que l'on oublie parfois. Malheureusement, on l'oublie parfois. - La déclaration de ce matin selon laquelle les supporters peuvent contribuer à la propagation de l'infection. Non, pas spécifiquement pour le COVID-19. Il s'agit d'un document de l'OMS qui figure en bas de page.",non,,la source mentionnee dans cet extrait de conference de presse est l'organisation mondiale de la sante (oms). c'est specifiquement un document de l'oms qui a ete utilise comme reference pour la declaration concernant les supporters et la propagation de l'infection.,suppression,négatif,oui,non,oui
202006231,2020-06-23,252,"Malheureusement, on l'oublie parfois. - La déclaration de ce matin selon laquelle les supporters peuvent contribuer à la propagation de l'infection. Non, pas spécifiquement pour le COVID-19. Il s'agit d'un document de l'OMS qui figure en bas de page. L'OMS a étudié la question d'un point de vue théorique.",non,,"la source mentionnee dans cet extrait de conference de presse est l'organisation mondiale de la sante (oms). il est specifiquement fait reference a un document de cette organisation qui a etudie la question de la contribution des supporters a la propagation d'une infection, dans ce cas particulier, le covid-19.",suppression,négatif,oui,non,oui
202006231,2020-06-23,253,"- La déclaration de ce matin selon laquelle les supporters peuvent contribuer à la propagation de l'infection. Non, pas spécifiquement pour le COVID-19. Il s'agit d'un document de l'OMS qui figure en bas de page. L'OMS a étudié la question d'un point de vue théorique. L'infection se propage par de petites gouttelettes de liquide qui ne parcourent normalement qu'un mètre.",non,,la source mentionnee dans cet extrait est l'organisation mondiale de la sante (oms). ils ont etudie la question de la propagation de l'infection par de petites gouttelettes de liquide.,suppression,neutre,oui,non,oui
202006231,2020-06-23,254,"Non, pas spécifiquement pour le COVID-19. Il s'agit d'un document de l'OMS qui figure en bas de page. L'OMS a étudié la question d'un point de vue théorique. L'infection se propage par de petites gouttelettes de liquide qui ne parcourent normalement qu'un mètre. Si vous avez un ventilateur, il est théoriquement possible que le ventilateur souffle la goutte de liquide plus loin avant qu'elle ne tombe sur le sol ou qu'elle ne se dessèche.",non,,,,,non,non,
202006231,2020-06-23,255,"Il s'agit d'un document de l'OMS qui figure en bas de page. L'OMS a étudié la question d'un point de vue théorique. L'infection se propage par de petites gouttelettes de liquide qui ne parcourent normalement qu'un mètre. Si vous avez un ventilateur, il est théoriquement possible que le ventilateur souffle la goutte de liquide plus loin avant qu'elle ne tombe sur le sol ou qu'elle ne se dessèche. Il s'agit en fait d'une vieille recommandation, qui a surtout été mise en avant dans le domaine des soins de santé, selon laquelle les ventilateurs ne conviennent pas dans cet environnement.",non,,la source mentionnee dans cet extrait de conference de presse est l'organisation mondiale de la sante (oms). il est specifiquement fait reference a un document de cette organisation qui a ete etudie pour evaluer la propagation de la covid-19. l'oms est une institution specialisee du systeme des nations unies qui se consacre a la promotion de la sante et au controle des maladies dans le monde entier.,suppression,neutre,oui,non,oui
202006231,2020-06-23,256,"L'OMS a étudié la question d'un point de vue théorique. L'infection se propage par de petites gouttelettes de liquide qui ne parcourent normalement qu'un mètre. Si vous avez un ventilateur, il est théoriquement possible que le ventilateur souffle la goutte de liquide plus loin avant qu'elle ne tombe sur le sol ou qu'elle ne se dessèche. Il s'agit en fait d'une vieille recommandation, qui a surtout été mise en avant dans le domaine des soins de santé, selon laquelle les ventilateurs ne conviennent pas dans cet environnement. Nous avons cherché dans la littérature et personne n'a publié aujourd'hui quoi que ce soit sur les ventilateurs et le Covid-19.",non,,"la source mentionnee dans cet extrait est l'organisation mondiale de la sante (oms). ils sont mentionnes au debut de la phrase : ""l'oms a etudie la question..."". l'oms est une agence specialisee des nations unies pour la sante publique internationale.",suppression,neutre,oui,non,NA
