doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source,country_source_response
202109281q,2021-09-28,265,"Il y en a un peu plus de formation qui a été faite, par exemple, dans la région de Joliette, mais c'est mineur. Je suis très déçu de ça. Pour être honnête avec vous, j'en ai parlé encore ce matin avec Mme Savoie. À la défense du réseau, là, vous savez , je suis là pour essayer de trouver l'équilibre, là.",non,,,,,non,non,,
202109281q,2021-09-28,266,"Je suis très déçu de ça. Pour être honnête avec vous, j'en ai parlé encore ce matin avec Mme Savoie. À la défense du réseau, là, vous savez , je suis là pour essayer de trouver l'équilibre, là. On peut bien dire que, tout le temps, du personnel a été mis pour la COVID, etc. , mais pour moi ce n'est pas acceptable.",non,,,,,non,non,,
202109281q,2021-09-28,267,"Pour être honnête avec vous, j'en ai parlé encore ce matin avec Mme Savoie. À la défense du réseau, là, vous savez , je suis là pour essayer de trouver l'équilibre, là. On peut bien dire que, tout le temps, du personnel a été mis pour la COVID, etc. , mais pour moi ce n'est pas acceptable. Alors, il va falloir trouver…",non,,,,,non,non,,
202109281q,2021-09-28,268,"À la défense du réseau, là, vous savez , je suis là pour essayer de trouver l'équilibre, là. On peut bien dire que, tout le temps, du personnel a été mis pour la COVID, etc. , mais pour moi ce n'est pas acceptable. Alors, il va falloir trouver… J'ai dit : Trouvez-moi une autre façon qu'on puisse respecter, dans les prochains mois, une accélération de la formation, mais je ne suis pas à l'aise avec le pourcentage qu'on a en ce moment.",non,,,,,non,non,,
202109281q,2021-09-28,269,", je suis là pour essayer de trouver l'équilibre, là. On peut bien dire que, tout le temps, du personnel a été mis pour la COVID, etc. , mais pour moi ce n'est pas acceptable. Alors, il va falloir trouver… J'ai dit : Trouvez-moi une autre façon qu'on puisse respecter, dans les prochains mois, une accélération de la formation, mais je ne suis pas à l'aise avec le pourcentage qu'on a en ce moment. Le Modérateur : Marc-André Gagnon, Le Journal de Québec.",non,,,,,non,non,,
202109281q,2021-09-28,270,"On peut bien dire que, tout le temps, du personnel a été mis pour la COVID, etc. , mais pour moi ce n'est pas acceptable. Alors, il va falloir trouver… J'ai dit : Trouvez-moi une autre façon qu'on puisse respecter, dans les prochains mois, une accélération de la formation, mais je ne suis pas à l'aise avec le pourcentage qu'on a en ce moment. Le Modérateur : Marc-André Gagnon, Le Journal de Québec. Gagnon (Marc-André) : Bonjour.",non,,,,,non,non,,
202109281q,2021-09-28,271,"Alors, il va falloir trouver… J'ai dit : Trouvez-moi une autre façon qu'on puisse respecter, dans les prochains mois, une accélération de la formation, mais je ne suis pas à l'aise avec le pourcentage qu'on a en ce moment. Le Modérateur : Marc-André Gagnon, Le Journal de Québec. Gagnon (Marc-André) : Bonjour. Bon, je vous entends dire qu'il est trop tôt pour crier victoire sur le virus, qu'il faut aussi continuer de suivre les mesures.",non,,,,,non,non,,
202109281q,2021-09-28,272,"J'ai dit : Trouvez-moi une autre façon qu'on puisse respecter, dans les prochains mois, une accélération de la formation, mais je ne suis pas à l'aise avec le pourcentage qu'on a en ce moment. Le Modérateur : Marc-André Gagnon, Le Journal de Québec. Gagnon (Marc-André) : Bonjour. Bon, je vous entends dire qu'il est trop tôt pour crier victoire sur le virus, qu'il faut aussi continuer de suivre les mesures. Donc, l'adhésion aux mesures, elle est importante.",non,,,,,non,non,,
202109281q,2021-09-28,273,"Le Modérateur : Marc-André Gagnon, Le Journal de Québec. Gagnon (Marc-André) : Bonjour. Bon, je vous entends dire qu'il est trop tôt pour crier victoire sur le virus, qu'il faut aussi continuer de suivre les mesures. Donc, l'adhésion aux mesures, elle est importante. En même temps, le sport a recommencé, il y a des spectacles aussi qui ont lieu dans de grands arénas, et, lorsqu'on voit des images d'autres arénas, hein, les amphithéâtres sont pleins.",non,,,,,non,non,,
202109281q,2021-09-28,274,"Gagnon (Marc-André) : Bonjour. Bon, je vous entends dire qu'il est trop tôt pour crier victoire sur le virus, qu'il faut aussi continuer de suivre les mesures. Donc, l'adhésion aux mesures, elle est importante. En même temps, le sport a recommencé, il y a des spectacles aussi qui ont lieu dans de grands arénas, et, lorsqu'on voit des images d'autres arénas, hein, les amphithéâtres sont pleins. À partir du moment où, au Québec, on a le passeport vaccinal, qu'est-ce qui vous empêche d'augmenter la limite de spectateurs dans les amphithéâtres, ne serait-ce que pour, justement, encourager les gens à ne pas se décourager et à continuer à appliquer les mesures?",non,,,,,non,non,,
202109281q,2021-09-28,275,"Bon, je vous entends dire qu'il est trop tôt pour crier victoire sur le virus, qu'il faut aussi continuer de suivre les mesures. Donc, l'adhésion aux mesures, elle est importante. En même temps, le sport a recommencé, il y a des spectacles aussi qui ont lieu dans de grands arénas, et, lorsqu'on voit des images d'autres arénas, hein, les amphithéâtres sont pleins. À partir du moment où, au Québec, on a le passeport vaccinal, qu'est-ce qui vous empêche d'augmenter la limite de spectateurs dans les amphithéâtres, ne serait-ce que pour, justement, encourager les gens à ne pas se décourager et à continuer à appliquer les mesures? M. Arruda (Horacio) :",non,,,,,non,non,,
202109281q,2021-09-28,276,"Donc, l'adhésion aux mesures, elle est importante. En même temps, le sport a recommencé, il y a des spectacles aussi qui ont lieu dans de grands arénas, et, lorsqu'on voit des images d'autres arénas, hein, les amphithéâtres sont pleins. À partir du moment où, au Québec, on a le passeport vaccinal, qu'est-ce qui vous empêche d'augmenter la limite de spectateurs dans les amphithéâtres, ne serait-ce que pour, justement, encourager les gens à ne pas se décourager et à continuer à appliquer les mesures? M. Arruda (Horacio) : Merci de votre question, c'est une question très pertinente, c'est une question qu'on se pose à tous les jours.",non,,,,,non,oui,,
202109281q,2021-09-28,277,"En même temps, le sport a recommencé, il y a des spectacles aussi qui ont lieu dans de grands arénas, et, lorsqu'on voit des images d'autres arénas, hein, les amphithéâtres sont pleins. À partir du moment où, au Québec, on a le passeport vaccinal, qu'est-ce qui vous empêche d'augmenter la limite de spectateurs dans les amphithéâtres, ne serait-ce que pour, justement, encourager les gens à ne pas se décourager et à continuer à appliquer les mesures? M. Arruda (Horacio) : Merci de votre question, c'est une question très pertinente, c'est une question qu'on se pose à tous les jours. Est-ce que c'est rendu le moment?",non,,,,,non,oui,,
202109281q,2021-09-28,278,"À partir du moment où, au Québec, on a le passeport vaccinal, qu'est-ce qui vous empêche d'augmenter la limite de spectateurs dans les amphithéâtres, ne serait-ce que pour, justement, encourager les gens à ne pas se décourager et à continuer à appliquer les mesures? M. Arruda (Horacio) : Merci de votre question, c'est une question très pertinente, c'est une question qu'on se pose à tous les jours. Est-ce que c'est rendu le moment? Je pense qu'il faut suivre la situation des prochains jours, vous allez voir des éléments de positionnés.",non,,,,,non,oui,,
202109281q,2021-09-28,279,"M. Arruda (Horacio) : Merci de votre question, c'est une question très pertinente, c'est une question qu'on se pose à tous les jours. Est-ce que c'est rendu le moment? Je pense qu'il faut suivre la situation des prochains jours, vous allez voir des éléments de positionnés. Il faut qu'on évite, par contre, si vous me permettez, c'est un virus qui se nourrit de contacts.",non,,,,,non,oui,,
202109281q,2021-09-28,280,"Merci de votre question, c'est une question très pertinente, c'est une question qu'on se pose à tous les jours. Est-ce que c'est rendu le moment? Je pense qu'il faut suivre la situation des prochains jours, vous allez voir des éléments de positionnés. Il faut qu'on évite, par contre, si vous me permettez, c'est un virus qui se nourrit de contacts. Ça fait que quand on sort la pâte du tube, là, c'est très difficile de la remettre à l'intérieur.",non,,,,,non,oui,,
202109281q,2021-09-28,281,"Est-ce que c'est rendu le moment? Je pense qu'il faut suivre la situation des prochains jours, vous allez voir des éléments de positionnés. Il faut qu'on évite, par contre, si vous me permettez, c'est un virus qui se nourrit de contacts. Ça fait que quand on sort la pâte du tube, là, c'est très difficile de la remettre à l'intérieur. Donc, on va y aller en fonction des endroits où il n'y a pas eu d'éclosion de démontrée, on va y aller peut-être dans des grands espaces, on va utiliser de plus en plus le passeport vaccinal puis tout ça, puis j'aimerais ça, un, remercier les Québécois, parce qu'on a des taux de vaccination extraordinaires, deux, ce n'est pas pour faire le difficile puis qu'on veut les punir qu'on maintient ça, c'est pour éviter de se retrouver dans des situations comme ils se retrouvent dans d'autres pays, là, où le système de soins est en train d'exploser.",non,,,,,non,non,,
202109281q,2021-09-28,282,"Je pense qu'il faut suivre la situation des prochains jours, vous allez voir des éléments de positionnés. Il faut qu'on évite, par contre, si vous me permettez, c'est un virus qui se nourrit de contacts. Ça fait que quand on sort la pâte du tube, là, c'est très difficile de la remettre à l'intérieur. Donc, on va y aller en fonction des endroits où il n'y a pas eu d'éclosion de démontrée, on va y aller peut-être dans des grands espaces, on va utiliser de plus en plus le passeport vaccinal puis tout ça, puis j'aimerais ça, un, remercier les Québécois, parce qu'on a des taux de vaccination extraordinaires, deux, ce n'est pas pour faire le difficile puis qu'on veut les punir qu'on maintient ça, c'est pour éviter de se retrouver dans des situations comme ils se retrouvent dans d'autres pays, là, où le système de soins est en train d'exploser. Puis on est trop proches du but pour tout lâcher.",non,,,,,non,non,,
202109281q,2021-09-28,283,"Il faut qu'on évite, par contre, si vous me permettez, c'est un virus qui se nourrit de contacts. Ça fait que quand on sort la pâte du tube, là, c'est très difficile de la remettre à l'intérieur. Donc, on va y aller en fonction des endroits où il n'y a pas eu d'éclosion de démontrée, on va y aller peut-être dans des grands espaces, on va utiliser de plus en plus le passeport vaccinal puis tout ça, puis j'aimerais ça, un, remercier les Québécois, parce qu'on a des taux de vaccination extraordinaires, deux, ce n'est pas pour faire le difficile puis qu'on veut les punir qu'on maintient ça, c'est pour éviter de se retrouver dans des situations comme ils se retrouvent dans d'autres pays, là, où le système de soins est en train d'exploser. Puis on est trop proches du but pour tout lâcher. Mais soyez convaincu que votre question est très pertinente et écoutez ce qui s'en vient au cours des prochains jours, semaines.",non,,,,,non,non,,
202109281q,2021-09-28,284,"Ça fait que quand on sort la pâte du tube, là, c'est très difficile de la remettre à l'intérieur. Donc, on va y aller en fonction des endroits où il n'y a pas eu d'éclosion de démontrée, on va y aller peut-être dans des grands espaces, on va utiliser de plus en plus le passeport vaccinal puis tout ça, puis j'aimerais ça, un, remercier les Québécois, parce qu'on a des taux de vaccination extraordinaires, deux, ce n'est pas pour faire le difficile puis qu'on veut les punir qu'on maintient ça, c'est pour éviter de se retrouver dans des situations comme ils se retrouvent dans d'autres pays, là, où le système de soins est en train d'exploser. Puis on est trop proches du but pour tout lâcher. Mais soyez convaincu que votre question est très pertinente et écoutez ce qui s'en vient au cours des prochains jours, semaines. Je pense qu'on va faire comme on a toujours fait, une… on va prendre l'escalier en descendant, là, mais en descendant progressivement, on ne veut surtout pas débouler les escaliers puis se retrouver avec un problème puis d'être obligé de revenir à des mesures effroyables au Québec qu'on n'a pas le goût de vivre.",non,,,,,non,non,,
202109281q,2021-09-28,285,"Donc, on va y aller en fonction des endroits où il n'y a pas eu d'éclosion de démontrée, on va y aller peut-être dans des grands espaces, on va utiliser de plus en plus le passeport vaccinal puis tout ça, puis j'aimerais ça, un, remercier les Québécois, parce qu'on a des taux de vaccination extraordinaires, deux, ce n'est pas pour faire le difficile puis qu'on veut les punir qu'on maintient ça, c'est pour éviter de se retrouver dans des situations comme ils se retrouvent dans d'autres pays, là, où le système de soins est en train d'exploser. Puis on est trop proches du but pour tout lâcher. Mais soyez convaincu que votre question est très pertinente et écoutez ce qui s'en vient au cours des prochains jours, semaines. Je pense qu'on va faire comme on a toujours fait, une… on va prendre l'escalier en descendant, là, mais en descendant progressivement, on ne veut surtout pas débouler les escaliers puis se retrouver avec un problème puis d'être obligé de revenir à des mesures effroyables au Québec qu'on n'a pas le goût de vivre. Gagnon (Marc-André) : Très bien.",non,,,,,non,non,,
202109281q,2021-09-28,286,"Puis on est trop proches du but pour tout lâcher. Mais soyez convaincu que votre question est très pertinente et écoutez ce qui s'en vient au cours des prochains jours, semaines. Je pense qu'on va faire comme on a toujours fait, une… on va prendre l'escalier en descendant, là, mais en descendant progressivement, on ne veut surtout pas débouler les escaliers puis se retrouver avec un problème puis d'être obligé de revenir à des mesures effroyables au Québec qu'on n'a pas le goût de vivre. Gagnon (Marc-André) : Très bien. Une voix : Oui.",non,,,,,non,oui,,
202109281q,2021-09-28,287,"Mais soyez convaincu que votre question est très pertinente et écoutez ce qui s'en vient au cours des prochains jours, semaines. Je pense qu'on va faire comme on a toujours fait, une… on va prendre l'escalier en descendant, là, mais en descendant progressivement, on ne veut surtout pas débouler les escaliers puis se retrouver avec un problème puis d'être obligé de revenir à des mesures effroyables au Québec qu'on n'a pas le goût de vivre. Gagnon (Marc-André) : Très bien. Une voix : Oui. Dubé :",non,,,,,non,non,,
202109281q,2021-09-28,288,"Je pense qu'on va faire comme on a toujours fait, une… on va prendre l'escalier en descendant, là, mais en descendant progressivement, on ne veut surtout pas débouler les escaliers puis se retrouver avec un problème puis d'être obligé de revenir à des mesures effroyables au Québec qu'on n'a pas le goût de vivre. Gagnon (Marc-André) : Très bien. Une voix : Oui. Dubé : …un commentaire.",non,,,,,non,non,,
202109281q,2021-09-28,289,"Gagnon (Marc-André) : Très bien. Une voix : Oui. Dubé : …un commentaire. Si mesure d'allègement il y a, dans les prochains jours, elles seront pour les doubles‑vaccinés.",non,,,,,non,non,,
202109281q,2021-09-28,290,"Une voix : Oui. Dubé : …un commentaire. Si mesure d'allègement il y a, dans les prochains jours, elles seront pour les doubles‑vaccinés. Gagnon (Marc-André) : Très bien.",non,,,,,non,non,,
202109281q,2021-09-28,291,"Dubé : …un commentaire. Si mesure d'allègement il y a, dans les prochains jours, elles seront pour les doubles‑vaccinés. Gagnon (Marc-André) : Très bien. Bien, une question pour vous, M. Dubé, justement, ma collègue faisait référence au fait que vous avez rencontré les P. , je pense que c'était lundi, et vous aviez avancé que les P. devraient vous fournir une date à partir de laquelle ils allaient offrir, donc, les meilleurs quarts de travail à leurs employés plutôt qu'aux agences de placement, alors avez-vous la date?",non,,,,,non,oui,,
202109281q,2021-09-28,292,"…un commentaire. Si mesure d'allègement il y a, dans les prochains jours, elles seront pour les doubles‑vaccinés. Gagnon (Marc-André) : Très bien. Bien, une question pour vous, M. Dubé, justement, ma collègue faisait référence au fait que vous avez rencontré les P. , je pense que c'était lundi, et vous aviez avancé que les P. devraient vous fournir une date à partir de laquelle ils allaient offrir, donc, les meilleurs quarts de travail à leurs employés plutôt qu'aux agences de placement, alors avez-vous la date? Si oui, quelle est la date?",non,,,,,non,oui,,
202109281q,2021-09-28,293,"Si mesure d'allègement il y a, dans les prochains jours, elles seront pour les doubles‑vaccinés. Gagnon (Marc-André) : Très bien. Bien, une question pour vous, M. Dubé, justement, ma collègue faisait référence au fait que vous avez rencontré les P. , je pense que c'était lundi, et vous aviez avancé que les P. devraient vous fournir une date à partir de laquelle ils allaient offrir, donc, les meilleurs quarts de travail à leurs employés plutôt qu'aux agences de placement, alors avez-vous la date? Si oui, quelle est la date? M. Dubé :",non,,,,,non,oui,,
202109281q,2021-09-28,294,"Gagnon (Marc-André) : Très bien. Bien, une question pour vous, M. Dubé, justement, ma collègue faisait référence au fait que vous avez rencontré les P. , je pense que c'était lundi, et vous aviez avancé que les P. devraient vous fournir une date à partir de laquelle ils allaient offrir, donc, les meilleurs quarts de travail à leurs employés plutôt qu'aux agences de placement, alors avez-vous la date? Si oui, quelle est la date? M. Dubé : En fait, en fait, j'apprécie beaucoup votre suivi, M. Premièrement, je les ai rencontrés vendredi, on a fait la rencontre plus rapidement, on a fait ça vendredi.",non,,,,,non,oui,,
202109281q,2021-09-28,295,"Bien, une question pour vous, M. Dubé, justement, ma collègue faisait référence au fait que vous avez rencontré les P. , je pense que c'était lundi, et vous aviez avancé que les P. devraient vous fournir une date à partir de laquelle ils allaient offrir, donc, les meilleurs quarts de travail à leurs employés plutôt qu'aux agences de placement, alors avez-vous la date? Si oui, quelle est la date? M. Dubé : En fait, en fait, j'apprécie beaucoup votre suivi, M. Premièrement, je les ai rencontrés vendredi, on a fait la rencontre plus rapidement, on a fait ça vendredi. On va les rencontrer toutes les semaines, là, je vais leur donner quelques jours pour me revenir parce que c'est quand même une commande très importante de s'assurer que ce qu'on va s'engager à faire, on va pouvoir le réaliser.",non,,,,,non,oui,,
202109281q,2021-09-28,296,"Si oui, quelle est la date? M. Dubé : En fait, en fait, j'apprécie beaucoup votre suivi, M. Premièrement, je les ai rencontrés vendredi, on a fait la rencontre plus rapidement, on a fait ça vendredi. On va les rencontrer toutes les semaines, là, je vais leur donner quelques jours pour me revenir parce que c'est quand même une commande très importante de s'assurer que ce qu'on va s'engager à faire, on va pouvoir le réaliser. Pour moi, il n'y a rien de pire que de faire des fausses promesses puis ne pas les réaliser.",non,,,,,non,non,,
202109281q,2021-09-28,297,"M. Dubé : En fait, en fait, j'apprécie beaucoup votre suivi, M. Premièrement, je les ai rencontrés vendredi, on a fait la rencontre plus rapidement, on a fait ça vendredi. On va les rencontrer toutes les semaines, là, je vais leur donner quelques jours pour me revenir parce que c'est quand même une commande très importante de s'assurer que ce qu'on va s'engager à faire, on va pouvoir le réaliser. Pour moi, il n'y a rien de pire que de faire des fausses promesses puis ne pas les réaliser. Alors, ce que j'ai demandé au P. , c'est de me donner des objectifs de réduction de temps supplémentaire obligatoire, de réduction de main-d'oeuvre indépendante, etc. On va les laisser faire leur plan, là, ils sont en train de travailler là-dessus, puis je vais les rencontrer.",non,,,,,non,non,,
202109281q,2021-09-28,298,"En fait, en fait, j'apprécie beaucoup votre suivi, M. Premièrement, je les ai rencontrés vendredi, on a fait la rencontre plus rapidement, on a fait ça vendredi. On va les rencontrer toutes les semaines, là, je vais leur donner quelques jours pour me revenir parce que c'est quand même une commande très importante de s'assurer que ce qu'on va s'engager à faire, on va pouvoir le réaliser. Pour moi, il n'y a rien de pire que de faire des fausses promesses puis ne pas les réaliser. Alors, ce que j'ai demandé au P. , c'est de me donner des objectifs de réduction de temps supplémentaire obligatoire, de réduction de main-d'oeuvre indépendante, etc. On va les laisser faire leur plan, là, ils sont en train de travailler là-dessus, puis je vais les rencontrer. Puis aussitôt que j'aurai des dates qu'on peut.",non,,,,,non,non,,
202109281q,2021-09-28,299,"On va les rencontrer toutes les semaines, là, je vais leur donner quelques jours pour me revenir parce que c'est quand même une commande très importante de s'assurer que ce qu'on va s'engager à faire, on va pouvoir le réaliser. Pour moi, il n'y a rien de pire que de faire des fausses promesses puis ne pas les réaliser. Alors, ce que j'ai demandé au P. , c'est de me donner des objectifs de réduction de temps supplémentaire obligatoire, de réduction de main-d'oeuvre indépendante, etc. On va les laisser faire leur plan, là, ils sont en train de travailler là-dessus, puis je vais les rencontrer. Puis aussitôt que j'aurai des dates qu'on peut. Des dates, mais un plan qui va pouvoir être applicable.",non,,,,,non,non,,
202109281q,2021-09-28,300,"Pour moi, il n'y a rien de pire que de faire des fausses promesses puis ne pas les réaliser. Alors, ce que j'ai demandé au P. , c'est de me donner des objectifs de réduction de temps supplémentaire obligatoire, de réduction de main-d'oeuvre indépendante, etc. On va les laisser faire leur plan, là, ils sont en train de travailler là-dessus, puis je vais les rencontrer. Puis aussitôt que j'aurai des dates qu'on peut. Des dates, mais un plan qui va pouvoir être applicable. Mais, en ce moment, je vais vous dire, ma priorité, c'est de faire entrer des gens.",non,,,,,non,non,,
202109281q,2021-09-28,301,"Alors, ce que j'ai demandé au P. , c'est de me donner des objectifs de réduction de temps supplémentaire obligatoire, de réduction de main-d'oeuvre indépendante, etc. On va les laisser faire leur plan, là, ils sont en train de travailler là-dessus, puis je vais les rencontrer. Puis aussitôt que j'aurai des dates qu'on peut. Des dates, mais un plan qui va pouvoir être applicable. Mais, en ce moment, je vais vous dire, ma priorité, c'est de faire entrer des gens. Gagnon (Marc-André) : Mais, comme votre réponse.",non,,,,,non,non,,
202109281q,2021-09-28,302,"Puis aussitôt que j'aurai des dates qu'on peut. Des dates, mais un plan qui va pouvoir être applicable. Mais, en ce moment, je vais vous dire, ma priorité, c'est de faire entrer des gens. Gagnon (Marc-André) : Mais, comme votre réponse. Encore juste une précision.",non,,,,,non,non,,
202109281q,2021-09-28,303,"Des dates, mais un plan qui va pouvoir être applicable. Mais, en ce moment, je vais vous dire, ma priorité, c'est de faire entrer des gens. Gagnon (Marc-André) : Mais, comme votre réponse. Encore juste une précision. Vous avez dit :",non,,,,,non,non,,
202109281q,2021-09-28,304,"Mais, en ce moment, je vais vous dire, ma priorité, c'est de faire entrer des gens. Gagnon (Marc-André) : Mais, comme votre réponse. Encore juste une précision. Vous avez dit : S'il y a mesures d'allègement dans les prochains jours, là.",non,,,,,non,non,,
202109281q,2021-09-28,305,"Gagnon (Marc-André) : Mais, comme votre réponse. Encore juste une précision. Vous avez dit : S'il y a mesures d'allègement dans les prochains jours, là. Ça veut dire que c'est à l'étude.",non,,,,,non,non,,
202109281q,2021-09-28,306,"Encore juste une précision. Vous avez dit : S'il y a mesures d'allègement dans les prochains jours, là. Ça veut dire que c'est à l'étude. Vous envisagez ça pour les amphithéâtres, par exemple, dans les prochains jours?",non,,,,,non,oui,,
202109281q,2021-09-28,307,"Vous avez dit : S'il y a mesures d'allègement dans les prochains jours, là. Ça veut dire que c'est à l'étude. Vous envisagez ça pour les amphithéâtres, par exemple, dans les prochains jours? M. Dubé : Bien, il faut regarder.",non,,,,,non,oui,,
202109281q,2021-09-28,308,"S'il y a mesures d'allègement dans les prochains jours, là. Ça veut dire que c'est à l'étude. Vous envisagez ça pour les amphithéâtres, par exemple, dans les prochains jours? M. Dubé : Bien, il faut regarder. Premièrement, c'est toujours une recommandation de la Santé publique.",non,,,,,non,non,,
202109281q,2021-09-28,309,"Ça veut dire que c'est à l'étude. Vous envisagez ça pour les amphithéâtres, par exemple, dans les prochains jours? M. Dubé : Bien, il faut regarder. Premièrement, c'est toujours une recommandation de la Santé publique. Mais je dis que, le principe, c'est ça que le Dr Arruda vient de dire, il faut tenir compte qu'on a maintenant accès à un passeport vaccinal.",non,,,,,non,non,,
202109281q,2021-09-28,310,"Vous envisagez ça pour les amphithéâtres, par exemple, dans les prochains jours? M. Dubé : Bien, il faut regarder. Premièrement, c'est toujours une recommandation de la Santé publique. Mais je dis que, le principe, c'est ça que le Dr Arruda vient de dire, il faut tenir compte qu'on a maintenant accès à un passeport vaccinal. On a près de 90 % de la population, 89 % pour être exact, qui ont reçu une première vaccination, 85 % qui ont une deuxième dose.",non,,,,,non,non,,
202109281q,2021-09-28,311,"M. Dubé : Bien, il faut regarder. Premièrement, c'est toujours une recommandation de la Santé publique. Mais je dis que, le principe, c'est ça que le Dr Arruda vient de dire, il faut tenir compte qu'on a maintenant accès à un passeport vaccinal. On a près de 90 % de la population, 89 % pour être exact, qui ont reçu une première vaccination, 85 % qui ont une deuxième dose. Alors, écoutez, c'est sûr que des mesures d'allègement, si mesures d'allègement, vont être orientées vers les doubles vaccinés.",non,,,,,non,non,,
202109281q,2021-09-28,312,"Premièrement, c'est toujours une recommandation de la Santé publique. Mais je dis que, le principe, c'est ça que le Dr Arruda vient de dire, il faut tenir compte qu'on a maintenant accès à un passeport vaccinal. On a près de 90 % de la population, 89 % pour être exact, qui ont reçu une première vaccination, 85 % qui ont une deuxième dose. Alors, écoutez, c'est sûr que des mesures d'allègement, si mesures d'allègement, vont être orientées vers les doubles vaccinés. Le Modérateur : Mylène Crête, Le Devoir.",non,,,,,non,non,,
202109281q,2021-09-28,313,"Mais je dis que, le principe, c'est ça que le Dr Arruda vient de dire, il faut tenir compte qu'on a maintenant accès à un passeport vaccinal. On a près de 90 % de la population, 89 % pour être exact, qui ont reçu une première vaccination, 85 % qui ont une deuxième dose. Alors, écoutez, c'est sûr que des mesures d'allègement, si mesures d'allègement, vont être orientées vers les doubles vaccinés. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : Bonjour.",non,,,,,non,non,,
202109281q,2021-09-28,314,"On a près de 90 % de la population, 89 % pour être exact, qui ont reçu une première vaccination, 85 % qui ont une deuxième dose. Alors, écoutez, c'est sûr que des mesures d'allègement, si mesures d'allègement, vont être orientées vers les doubles vaccinés. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : Bonjour. J'aimerais savoir : Avez-vous reçu un nouvel avis du Comité sur l'immunisation du Québec pour la troisième dose dans les CHSLD?",non,,,,,non,oui,,
202109281q,2021-09-28,315,"Alors, écoutez, c'est sûr que des mesures d'allègement, si mesures d'allègement, vont être orientées vers les doubles vaccinés. Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : Bonjour. J'aimerais savoir : Avez-vous reçu un nouvel avis du Comité sur l'immunisation du Québec pour la troisième dose dans les CHSLD? M. Dubé :",non," Based on the provided extract, it is not possible to determine if the scientific evidence mentioned in this conference is from the natural sciences or social sciences. The topic being discussed pertains to vaccine doses and the advice of a committee on immunization, which leans more towards the realm of natural sciences (specifically medicine). However, I cannot definitively classify it without additional context. Therefore, my answer is 'NA'."," La source spécifique mentionnée dans cet extrait de conférence de presse est le ""Comité sur l'immunisation du Québec"". Il s'agit d'une organisation reconnue pour fournir des avis et des recommandations en matière de vaccination au gouvernement du Québec.",," Neutre. Cette mention ne véhicule aucune émotion positive ou négative, car elle se limite à répondre à une question sur un nouvel avis du Comité sur l'immunisation du Québec sans exprimer d'opinion personnelle ou d'émotions.",oui,oui,," NA

The text does not provide enough information to determine if the source (the Comité sur l'immunisation du Québec) is from a country outside of Canada or not."
202109281q,2021-09-28,316,"Le Modérateur : Mylène Crête, Le Devoir. Mme Crête (Mylène) : Bonjour. J'aimerais savoir : Avez-vous reçu un nouvel avis du Comité sur l'immunisation du Québec pour la troisième dose dans les CHSLD? M. Dubé : On l'a reçu de façon verbale et on va l'avoir.",non,,,,,non,oui,,
202109281q,2021-09-28,317,"Mme Crête (Mylène) : Bonjour. J'aimerais savoir : Avez-vous reçu un nouvel avis du Comité sur l'immunisation du Québec pour la troisième dose dans les CHSLD? M. Dubé : On l'a reçu de façon verbale et on va l'avoir. hier, mais il va être rendu public.",non,,,,,non,oui,,
202109281q,2021-09-28,318,"J'aimerais savoir : Avez-vous reçu un nouvel avis du Comité sur l'immunisation du Québec pour la troisième dose dans les CHSLD? M. Dubé : On l'a reçu de façon verbale et on va l'avoir. hier, mais il va être rendu public. Dubé : Cet après-midi.",non,,,,,non,oui,,
202109281q,2021-09-28,319,"M. Dubé : On l'a reçu de façon verbale et on va l'avoir. hier, mais il va être rendu public. Dubé : Cet après-midi. au courant des prochaines heures.",non,,,,,non,non,,
202109281q,2021-09-28,320,"On l'a reçu de façon verbale et on va l'avoir. hier, mais il va être rendu public. Dubé : Cet après-midi. au courant des prochaines heures. Mme Crête (Mylène) : C'est ce qui explique le changement.",non,,,,,non,non,,
202109281q,2021-09-28,321,"hier, mais il va être rendu public. Dubé : Cet après-midi. au courant des prochaines heures. Mme Crête (Mylène) : C'est ce qui explique le changement. Arruda (Horacio) : Oui, mais d'ailleurs on a posé la question à l'institut au début de l'été.",non,,,,,non,oui,,
202109281q,2021-09-28,322,"Dubé : Cet après-midi. au courant des prochaines heures. Mme Crête (Mylène) : C'est ce qui explique le changement. Arruda (Horacio) : Oui, mais d'ailleurs on a posé la question à l'institut au début de l'été. On a eu un avis préliminaire au mois d'août, fin août, qui disait que ce n'était pas nécessaire.",non,,,,,non,oui,,
