doc_ID,date,sentence_id,context,detect_evidence_response,type_of_evidence_response,source_of_evidence_response,evidence_frame_response,associated_emotion_response,detect_source_response,journalist_question_response,country_source,country_source_response
202109281q,2021-09-28,354,"Il y a des évidences qu'on appelle indirectes mais pas d'études complètement contrôlées. Je pourrais… merci de me poser la question, je vais la reposer à mes experts de l'institut, s'il n'y aurait pas quelque chose qui serait sorti récemment, là. C'est des études qui ne sont pas faciles, parce qu'il faut prendre en considération la circulation du virus, elle est comment dans tel pays versus un autre, à quelle période elle est faite comparativement à une autre. Mais ça va devenir… moi, à mon avis, si vous me permettez, de la même façon qu'on disait aux gens de se laver les mains puis de tousser dans le coude pour éviter d'envoyer dans les airs, je pense que le port du masque va devenir une norme, entre guillemets, peut-être pas obligatoire tout le temps, mais que, quand on va avoir des virus respiratoires, ça pourrait être correct, particulièrement quelqu'un qui s'en va voir son médecin ou qui est dans une salle d'attente, de porter un masque, comme d'autres pays l'ont fait notamment en Asie. Lacroix (Louis) :",non,,"la source mentionnee dans cet extrait de conference de presse est l'institut et son expert, louis lacroix. cependant, aucune preuve ou source scientifique specifique n'est citee dans cette reponse. il est simplement indique que la question sera posee aux experts de l'institut pour savoir s'il y a des etudes recentes sur le sujet.",,négatif,oui,oui,,oui
202109281q,2021-09-28,355,"Je pourrais… merci de me poser la question, je vais la reposer à mes experts de l'institut, s'il n'y aurait pas quelque chose qui serait sorti récemment, là. C'est des études qui ne sont pas faciles, parce qu'il faut prendre en considération la circulation du virus, elle est comment dans tel pays versus un autre, à quelle période elle est faite comparativement à une autre. Mais ça va devenir… moi, à mon avis, si vous me permettez, de la même façon qu'on disait aux gens de se laver les mains puis de tousser dans le coude pour éviter d'envoyer dans les airs, je pense que le port du masque va devenir une norme, entre guillemets, peut-être pas obligatoire tout le temps, mais que, quand on va avoir des virus respiratoires, ça pourrait être correct, particulièrement quelqu'un qui s'en va voir son médecin ou qui est dans une salle d'attente, de porter un masque, comme d'autres pays l'ont fait notamment en Asie. Lacroix (Louis) : Mon autre question, ça va être pour M. Paré, peut-être M. Dubé pourra compléter aussi.",non,,"na. aucune source specifique n'est mentionnee dans cet extrait de conference de presse concernant la pandemie de covid-19. le conferencier, louis lacroix, mentionne des etudes sur la circulation du virus et evoque des mesures prises par d'autres pays, mais ne cite pas de source ou d'expert en particulier.",,négatif,oui,oui,,oui
202109281q,2021-09-28,356,"C'est des études qui ne sont pas faciles, parce qu'il faut prendre en considération la circulation du virus, elle est comment dans tel pays versus un autre, à quelle période elle est faite comparativement à une autre. Mais ça va devenir… moi, à mon avis, si vous me permettez, de la même façon qu'on disait aux gens de se laver les mains puis de tousser dans le coude pour éviter d'envoyer dans les airs, je pense que le port du masque va devenir une norme, entre guillemets, peut-être pas obligatoire tout le temps, mais que, quand on va avoir des virus respiratoires, ça pourrait être correct, particulièrement quelqu'un qui s'en va voir son médecin ou qui est dans une salle d'attente, de porter un masque, comme d'autres pays l'ont fait notamment en Asie. Lacroix (Louis) : Mon autre question, ça va être pour M. Paré, peut-être M. Dubé pourra compléter aussi. Je comprends que M. Arruda dit, sur la vaccination, la troisième dose universelle, on n'est pas rendu là, il n'y a pas d'étude, mais, en fait, il semble y avoir des études qui démontrent une perte d'efficacité du vaccin, là, plus on prolonge dans le temps.",non,,,,,non,oui,,
202109281q,2021-09-28,357,"Mais ça va devenir… moi, à mon avis, si vous me permettez, de la même façon qu'on disait aux gens de se laver les mains puis de tousser dans le coude pour éviter d'envoyer dans les airs, je pense que le port du masque va devenir une norme, entre guillemets, peut-être pas obligatoire tout le temps, mais que, quand on va avoir des virus respiratoires, ça pourrait être correct, particulièrement quelqu'un qui s'en va voir son médecin ou qui est dans une salle d'attente, de porter un masque, comme d'autres pays l'ont fait notamment en Asie. Lacroix (Louis) : Mon autre question, ça va être pour M. Paré, peut-être M. Dubé pourra compléter aussi. Je comprends que M. Arruda dit, sur la vaccination, la troisième dose universelle, on n'est pas rendu là, il n'y a pas d'étude, mais, en fait, il semble y avoir des études qui démontrent une perte d'efficacité du vaccin, là, plus on prolonge dans le temps. Je comprends que vous n'êtes pas rendu là, vous dites :",non,,,,,non,oui,,
202109281q,2021-09-28,358,"Lacroix (Louis) : Mon autre question, ça va être pour M. Paré, peut-être M. Dubé pourra compléter aussi. Je comprends que M. Arruda dit, sur la vaccination, la troisième dose universelle, on n'est pas rendu là, il n'y a pas d'étude, mais, en fait, il semble y avoir des études qui démontrent une perte d'efficacité du vaccin, là, plus on prolonge dans le temps. Je comprends que vous n'êtes pas rendu là, vous dites : Ce n'est pas quelque chose à laquelle…",oui,sciences naturelles,na. aucune source specifique n'a ete mentionnee dans cet extrait de conference de presse concernant les etudes sur la perte d'efficacite du vaccin contre la covid-19 dans le temps.,suppression,neutre,non,oui,,NA
202109281q,2021-09-28,359,"Mon autre question, ça va être pour M. Paré, peut-être M. Dubé pourra compléter aussi. Je comprends que M. Arruda dit, sur la vaccination, la troisième dose universelle, on n'est pas rendu là, il n'y a pas d'étude, mais, en fait, il semble y avoir des études qui démontrent une perte d'efficacité du vaccin, là, plus on prolonge dans le temps. Je comprends que vous n'êtes pas rendu là, vous dites : Ce n'est pas quelque chose à laquelle… Mais quand on est gestionnaire, M. Paré, gérer, c'est prévoir.",non,,,,,non,oui,,
202109281q,2021-09-28,360,"Je comprends que M. Arruda dit, sur la vaccination, la troisième dose universelle, on n'est pas rendu là, il n'y a pas d'étude, mais, en fait, il semble y avoir des études qui démontrent une perte d'efficacité du vaccin, là, plus on prolonge dans le temps. Je comprends que vous n'êtes pas rendu là, vous dites : Ce n'est pas quelque chose à laquelle… Mais quand on est gestionnaire, M. Paré, gérer, c'est prévoir. Est-ce que vous avez des scénarios en préparation ou de côté pour dire : Bien, si on en arrive là, voici ce qu'on va faire, de quelle façon on peut déployer ça, où on prendrait les doses?",non,,,,,non,oui,,
202109281q,2021-09-28,361,"Je comprends que vous n'êtes pas rendu là, vous dites : Ce n'est pas quelque chose à laquelle… Mais quand on est gestionnaire, M. Paré, gérer, c'est prévoir. Est-ce que vous avez des scénarios en préparation ou de côté pour dire : Bien, si on en arrive là, voici ce qu'on va faire, de quelle façon on peut déployer ça, où on prendrait les doses? D'abord, est-ce que les doses seraient disponibles, etc.",non,,,,,non,oui,,
202109281q,2021-09-28,362,"Ce n'est pas quelque chose à laquelle… Mais quand on est gestionnaire, M. Paré, gérer, c'est prévoir. Est-ce que vous avez des scénarios en préparation ou de côté pour dire : Bien, si on en arrive là, voici ce qu'on va faire, de quelle façon on peut déployer ça, où on prendrait les doses? D'abord, est-ce que les doses seraient disponibles, etc. Paré (Daniel) :",non,,,,,non,oui,,
202109281q,2021-09-28,363,"Mais quand on est gestionnaire, M. Paré, gérer, c'est prévoir. Est-ce que vous avez des scénarios en préparation ou de côté pour dire : Bien, si on en arrive là, voici ce qu'on va faire, de quelle façon on peut déployer ça, où on prendrait les doses? D'abord, est-ce que les doses seraient disponibles, etc. Paré (Daniel) : La réponse est oui.",non,,,,,non,oui,,
202109281q,2021-09-28,364,"Est-ce que vous avez des scénarios en préparation ou de côté pour dire : Bien, si on en arrive là, voici ce qu'on va faire, de quelle façon on peut déployer ça, où on prendrait les doses? D'abord, est-ce que les doses seraient disponibles, etc. Paré (Daniel) : La réponse est oui. Je passe mes journées avec mes équipes à planifier selon les recommandations, là, de la Santé publique.",non,,,,,non,non,,
202109281q,2021-09-28,365,"D'abord, est-ce que les doses seraient disponibles, etc. Paré (Daniel) : La réponse est oui. Je passe mes journées avec mes équipes à planifier selon les recommandations, là, de la Santé publique. On vous en a déjà parlé, hein, les cinq à 11 ans, les zéros à cinq ans.",non,,,,,non,oui,,
202109281q,2021-09-28,366,"Paré (Daniel) : La réponse est oui. Je passe mes journées avec mes équipes à planifier selon les recommandations, là, de la Santé publique. On vous en a déjà parlé, hein, les cinq à 11 ans, les zéros à cinq ans. Mais, écoutez, on travaille sur ces scénarios-là, les scénarios, les troisièmes doses.",non,,,,,non,non,,
202109281q,2021-09-28,367,"La réponse est oui. Je passe mes journées avec mes équipes à planifier selon les recommandations, là, de la Santé publique. On vous en a déjà parlé, hein, les cinq à 11 ans, les zéros à cinq ans. Mais, écoutez, on travaille sur ces scénarios-là, les scénarios, les troisièmes doses. On a fait des apprentissages, nous aussi, avec nos premières et deuxièmes doses, ça fait qu'on a tout compilé ça, et souvent avec quelques semaines d'avis, comme vous allez le voir, les troisièmes doses en CHSLD.",non,,,,,non,non,,
202109281q,2021-09-28,368,"Je passe mes journées avec mes équipes à planifier selon les recommandations, là, de la Santé publique. On vous en a déjà parlé, hein, les cinq à 11 ans, les zéros à cinq ans. Mais, écoutez, on travaille sur ces scénarios-là, les scénarios, les troisièmes doses. On a fait des apprentissages, nous aussi, avec nos premières et deuxièmes doses, ça fait qu'on a tout compilé ça, et souvent avec quelques semaines d'avis, comme vous allez le voir, les troisièmes doses en CHSLD. L'avis, comme je vous dis, est sous embargo.",non,,,,,non,non,,
202109281q,2021-09-28,369,"On vous en a déjà parlé, hein, les cinq à 11 ans, les zéros à cinq ans. Mais, écoutez, on travaille sur ces scénarios-là, les scénarios, les troisièmes doses. On a fait des apprentissages, nous aussi, avec nos premières et deuxièmes doses, ça fait qu'on a tout compilé ça, et souvent avec quelques semaines d'avis, comme vous allez le voir, les troisièmes doses en CHSLD. L'avis, comme je vous dis, est sous embargo. Mais on a regardé ça, on a travaillé aussi avec les équipes pour l'influenza, donc on a rapidement décidé que, woups!",non,,,,,non,non,,
202109281q,2021-09-28,370,"Mais, écoutez, on travaille sur ces scénarios-là, les scénarios, les troisièmes doses. On a fait des apprentissages, nous aussi, avec nos premières et deuxièmes doses, ça fait qu'on a tout compilé ça, et souvent avec quelques semaines d'avis, comme vous allez le voir, les troisièmes doses en CHSLD. L'avis, comme je vous dis, est sous embargo. Mais on a regardé ça, on a travaillé aussi avec les équipes pour l'influenza, donc on a rapidement décidé que, woups! , on va en profiter, justement, là, pour donner les deux doses en même temps pour nos clientèles les plus vulnérables.",non,,,,,non,non,,
202109281q,2021-09-28,371,"On a fait des apprentissages, nous aussi, avec nos premières et deuxièmes doses, ça fait qu'on a tout compilé ça, et souvent avec quelques semaines d'avis, comme vous allez le voir, les troisièmes doses en CHSLD. L'avis, comme je vous dis, est sous embargo. Mais on a regardé ça, on a travaillé aussi avec les équipes pour l'influenza, donc on a rapidement décidé que, woups! , on va en profiter, justement, là, pour donner les deux doses en même temps pour nos clientèles les plus vulnérables. Ça fait que, oui, c'est la vie d'un gestionnaire d'essayer de prévoir, là, un plan a, plan b ou plan c, selon la situation.",non,,,,,non,non,,
202109281q,2021-09-28,372,"L'avis, comme je vous dis, est sous embargo. Mais on a regardé ça, on a travaillé aussi avec les équipes pour l'influenza, donc on a rapidement décidé que, woups! , on va en profiter, justement, là, pour donner les deux doses en même temps pour nos clientèles les plus vulnérables. Ça fait que, oui, c'est la vie d'un gestionnaire d'essayer de prévoir, là, un plan a, plan b ou plan c, selon la situation. Lacroix (Louis) : O. , mais juste une précision.",non,,,,,non,oui,,
202109281q,2021-09-28,373,"Mais on a regardé ça, on a travaillé aussi avec les équipes pour l'influenza, donc on a rapidement décidé que, woups! , on va en profiter, justement, là, pour donner les deux doses en même temps pour nos clientèles les plus vulnérables. Ça fait que, oui, c'est la vie d'un gestionnaire d'essayer de prévoir, là, un plan a, plan b ou plan c, selon la situation. Lacroix (Louis) : O. , mais juste une précision. Si je comprends bien, si jamais M. Dubé devait vous dire : On y va avec une troisième dose, vous auriez les doses et vous seriez prêts à le faire.",non,,,,,non,oui,,
202109281q,2021-09-28,374,", on va en profiter, justement, là, pour donner les deux doses en même temps pour nos clientèles les plus vulnérables. Ça fait que, oui, c'est la vie d'un gestionnaire d'essayer de prévoir, là, un plan a, plan b ou plan c, selon la situation. Lacroix (Louis) : O. , mais juste une précision. Si je comprends bien, si jamais M. Dubé devait vous dire : On y va avec une troisième dose, vous auriez les doses et vous seriez prêts à le faire. C'est qu'est-ce que je comprends?",non,,,,,non,oui,,
202109281q,2021-09-28,375,"Ça fait que, oui, c'est la vie d'un gestionnaire d'essayer de prévoir, là, un plan a, plan b ou plan c, selon la situation. Lacroix (Louis) : O. , mais juste une précision. Si je comprends bien, si jamais M. Dubé devait vous dire : On y va avec une troisième dose, vous auriez les doses et vous seriez prêts à le faire. C'est qu'est-ce que je comprends? M. Paré (Daniel) : Oui.",non,,"na

la source de la preuve ou de l'information n'est pas mentionnee dans cet extrait de conference de presse. il n'y a pas d'organisation, d'institution ou d'expert specifique qui est citee comme reference pour les declarations faites par louis lacroix et daniel pare.",,négatif,oui,oui,,NA
202109281q,2021-09-28,376,"Lacroix (Louis) : O. , mais juste une précision. Si je comprends bien, si jamais M. Dubé devait vous dire : On y va avec une troisième dose, vous auriez les doses et vous seriez prêts à le faire. C'est qu'est-ce que je comprends? M. Paré (Daniel) : Oui. Au niveau des doses, écoutez, on a travaillé avec le gouvernement fédéral, il y a des réserves stratégiques, on en a au Québec et on parle aux fournisseurs de façon régulière aussi pour savoir comment ça se passe au niveau international, si et seulement s'il arrivait telle, telle, telle situation, là.",non,,,,,non,oui,,
202109281q,2021-09-28,377,"Si je comprends bien, si jamais M. Dubé devait vous dire : On y va avec une troisième dose, vous auriez les doses et vous seriez prêts à le faire. C'est qu'est-ce que je comprends? M. Paré (Daniel) : Oui. Au niveau des doses, écoutez, on a travaillé avec le gouvernement fédéral, il y a des réserves stratégiques, on en a au Québec et on parle aux fournisseurs de façon régulière aussi pour savoir comment ça se passe au niveau international, si et seulement s'il arrivait telle, telle, telle situation, là. Pas plus tard",non,,,,,non,oui,,
202109281q,2021-09-28,378,"C'est qu'est-ce que je comprends? M. Paré (Daniel) : Oui. Au niveau des doses, écoutez, on a travaillé avec le gouvernement fédéral, il y a des réserves stratégiques, on en a au Québec et on parle aux fournisseurs de façon régulière aussi pour savoir comment ça se passe au niveau international, si et seulement s'il arrivait telle, telle, telle situation, là. Pas plus tard que la semaine passée, je discutais avec la compagnie Pfizer;",non,,,,,non,non,,
202109281q,2021-09-28,379,"M. Paré (Daniel) : Oui. Au niveau des doses, écoutez, on a travaillé avec le gouvernement fédéral, il y a des réserves stratégiques, on en a au Québec et on parle aux fournisseurs de façon régulière aussi pour savoir comment ça se passe au niveau international, si et seulement s'il arrivait telle, telle, telle situation, là. Pas plus tard que la semaine passée, je discutais avec la compagnie Pfizer; Moderna, c'est cette semaine.",non,,,,,non,non,,
202109281q,2021-09-28,380,"Au niveau des doses, écoutez, on a travaillé avec le gouvernement fédéral, il y a des réserves stratégiques, on en a au Québec et on parle aux fournisseurs de façon régulière aussi pour savoir comment ça se passe au niveau international, si et seulement s'il arrivait telle, telle, telle situation, là. Pas plus tard que la semaine passée, je discutais avec la compagnie Pfizer; Moderna, c'est cette semaine. Ça fait partie de notre quotidien.",non,,,,,non,non,,
202109281q,2021-09-28,381,"Pas plus tard que la semaine passée, je discutais avec la compagnie Pfizer; Moderna, c'est cette semaine. Ça fait partie de notre quotidien. Le Modérateur : Véronique Prince, Radio-Canada.",non,,,,,non,non,,
202109281q,2021-09-28,382,"que la semaine passée, je discutais avec la compagnie Pfizer; Moderna, c'est cette semaine. Ça fait partie de notre quotidien. Le Modérateur : Véronique Prince, Radio-Canada. Mme Prince (Véronique) : Oui.",non,,,,,non,non,,
202109281q,2021-09-28,383,"Moderna, c'est cette semaine. Ça fait partie de notre quotidien. Le Modérateur : Véronique Prince, Radio-Canada. Mme Prince (Véronique) : Oui. Bonjour à vous trois.",non,,,,,non,non,,
202109281q,2021-09-28,384,"Ça fait partie de notre quotidien. Le Modérateur : Véronique Prince, Radio-Canada. Mme Prince (Véronique) : Oui. Bonjour à vous trois. Bien, en tout respect, vous nous agacez un petit peu en nous parlant d'assouplissements possibles sans nous dire lesquels.",non,,,,,non,non,,
202109281q,2021-09-28,385,"Le Modérateur : Véronique Prince, Radio-Canada. Mme Prince (Véronique) : Oui. Bonjour à vous trois. Bien, en tout respect, vous nous agacez un petit peu en nous parlant d'assouplissements possibles sans nous dire lesquels. On comprend entre les lignes que c'est concernant la grosseur des rassemblements.",non,,,,,non,non,,
202109281q,2021-09-28,386,"Mme Prince (Véronique) : Oui. Bonjour à vous trois. Bien, en tout respect, vous nous agacez un petit peu en nous parlant d'assouplissements possibles sans nous dire lesquels. On comprend entre les lignes que c'est concernant la grosseur des rassemblements. Est-ce que, justement, le port du masque, quand on est en circulation dans les commerces, est-ce que c'est quelque chose, par exemple, qui bientôt pourrait disparaître, en sachant que la quatrième vague est peut-être moins pire qu'on pensait?",non,,,,,non,oui,,
202109281q,2021-09-28,387,"Bonjour à vous trois. Bien, en tout respect, vous nous agacez un petit peu en nous parlant d'assouplissements possibles sans nous dire lesquels. On comprend entre les lignes que c'est concernant la grosseur des rassemblements. Est-ce que, justement, le port du masque, quand on est en circulation dans les commerces, est-ce que c'est quelque chose, par exemple, qui bientôt pourrait disparaître, en sachant que la quatrième vague est peut-être moins pire qu'on pensait? M. Dubé : Là, je me mords les lèvres parce que je ne répondrai pas à ça, Mme Prince, c'est sûr, parce que, regardez, là, ce qu'on voulait faire aujourd'hui.",non,,,,,non,oui,,
202109281q,2021-09-28,388,"Bien, en tout respect, vous nous agacez un petit peu en nous parlant d'assouplissements possibles sans nous dire lesquels. On comprend entre les lignes que c'est concernant la grosseur des rassemblements. Est-ce que, justement, le port du masque, quand on est en circulation dans les commerces, est-ce que c'est quelque chose, par exemple, qui bientôt pourrait disparaître, en sachant que la quatrième vague est peut-être moins pire qu'on pensait? M. Dubé : Là, je me mords les lèvres parce que je ne répondrai pas à ça, Mme Prince, c'est sûr, parce que, regardez, là, ce qu'on voulait faire aujourd'hui. puis je veux être très clair, là, il va falloir, si on fait des mesures d'allègement, qu'elles soient très graduelles.",non,,,,,non,oui,,
202109281q,2021-09-28,389,"On comprend entre les lignes que c'est concernant la grosseur des rassemblements. Est-ce que, justement, le port du masque, quand on est en circulation dans les commerces, est-ce que c'est quelque chose, par exemple, qui bientôt pourrait disparaître, en sachant que la quatrième vague est peut-être moins pire qu'on pensait? M. Dubé : Là, je me mords les lèvres parce que je ne répondrai pas à ça, Mme Prince, c'est sûr, parce que, regardez, là, ce qu'on voulait faire aujourd'hui. puis je veux être très clair, là, il va falloir, si on fait des mesures d'allègement, qu'elles soient très graduelles. C'est pour ça que.",non,,,,,non,non,,
202109281q,2021-09-28,390,"Est-ce que, justement, le port du masque, quand on est en circulation dans les commerces, est-ce que c'est quelque chose, par exemple, qui bientôt pourrait disparaître, en sachant que la quatrième vague est peut-être moins pire qu'on pensait? M. Dubé : Là, je me mords les lèvres parce que je ne répondrai pas à ça, Mme Prince, c'est sûr, parce que, regardez, là, ce qu'on voulait faire aujourd'hui. puis je veux être très clair, là, il va falloir, si on fait des mesures d'allègement, qu'elles soient très graduelles. C'est pour ça que. Il l'a dit, c'est une question de jour.",non,,,,,non,oui,,
202109281q,2021-09-28,391,"M. Dubé : Là, je me mords les lèvres parce que je ne répondrai pas à ça, Mme Prince, c'est sûr, parce que, regardez, là, ce qu'on voulait faire aujourd'hui. puis je veux être très clair, là, il va falloir, si on fait des mesures d'allègement, qu'elles soient très graduelles. C'est pour ça que. Il l'a dit, c'est une question de jour. On en a déjà dit beaucoup, mais on veut s'assurer qu'on ne va pas trop vite.",non,,,,,non,non,,
202109281q,2021-09-28,392,"puis je veux être très clair, là, il va falloir, si on fait des mesures d'allègement, qu'elles soient très graduelles. C'est pour ça que. Il l'a dit, c'est une question de jour. On en a déjà dit beaucoup, mais on veut s'assurer qu'on ne va pas trop vite. Je pense que les Québécois apprécient qu'on soit dans une bonne position, si on compare à d'autres États et d'autres provinces.",non,,,,,non,non,,
202109281q,2021-09-28,393,"C'est pour ça que. Il l'a dit, c'est une question de jour. On en a déjà dit beaucoup, mais on veut s'assurer qu'on ne va pas trop vite. Je pense que les Québécois apprécient qu'on soit dans une bonne position, si on compare à d'autres États et d'autres provinces. Mais, ce que je vous dirais pour le moment, pour aujourd'hui, on veut suivre ça de très proche.",non,,,,,non,non,,
202109281q,2021-09-28,394,"Il l'a dit, c'est une question de jour. On en a déjà dit beaucoup, mais on veut s'assurer qu'on ne va pas trop vite. Je pense que les Québécois apprécient qu'on soit dans une bonne position, si on compare à d'autres États et d'autres provinces. Mais, ce que je vous dirais pour le moment, pour aujourd'hui, on veut suivre ça de très proche. Regardez, là, on a eu quelques très bonnes journées jusqu'à maintenant, mais on a encore une situation fragile dans nos hôpitaux, hein?",non,,,,,non,non,,
202109281q,2021-09-28,395,"On en a déjà dit beaucoup, mais on veut s'assurer qu'on ne va pas trop vite. Je pense que les Québécois apprécient qu'on soit dans une bonne position, si on compare à d'autres États et d'autres provinces. Mais, ce que je vous dirais pour le moment, pour aujourd'hui, on veut suivre ça de très proche. Regardez, là, on a eu quelques très bonnes journées jusqu'à maintenant, mais on a encore une situation fragile dans nos hôpitaux, hein? Quand il rentre… Je le répète, là, il y a 25 personnes, à tous les jours, qui rentrent.",non,,,,,non,non,,
202109281q,2021-09-28,396,"Je pense que les Québécois apprécient qu'on soit dans une bonne position, si on compare à d'autres États et d'autres provinces. Mais, ce que je vous dirais pour le moment, pour aujourd'hui, on veut suivre ça de très proche. Regardez, là, on a eu quelques très bonnes journées jusqu'à maintenant, mais on a encore une situation fragile dans nos hôpitaux, hein? Quand il rentre… Je le répète, là, il y a 25 personnes, à tous les jours, qui rentrent. Alors, je vous demanderais juste de…",non,,,,,non,non,,
202109281q,2021-09-28,397,"Mais, ce que je vous dirais pour le moment, pour aujourd'hui, on veut suivre ça de très proche. Regardez, là, on a eu quelques très bonnes journées jusqu'à maintenant, mais on a encore une situation fragile dans nos hôpitaux, hein? Quand il rentre… Je le répète, là, il y a 25 personnes, à tous les jours, qui rentrent. Alors, je vous demanderais juste de… Je sais que ça fait 18 mois qu'on vous demande d'être patient, mais jusqu'à date je pense que la patience a été payante.",non,,,,,non,non,,
202109281q,2021-09-28,398,"Regardez, là, on a eu quelques très bonnes journées jusqu'à maintenant, mais on a encore une situation fragile dans nos hôpitaux, hein? Quand il rentre… Je le répète, là, il y a 25 personnes, à tous les jours, qui rentrent. Alors, je vous demanderais juste de… Je sais que ça fait 18 mois qu'on vous demande d'être patient, mais jusqu'à date je pense que la patience a été payante. Puis soyez encore patients pour quelques jours.",non,,,,,non,oui,,
202109281q,2021-09-28,399,"Quand il rentre… Je le répète, là, il y a 25 personnes, à tous les jours, qui rentrent. Alors, je vous demanderais juste de… Je sais que ça fait 18 mois qu'on vous demande d'être patient, mais jusqu'à date je pense que la patience a été payante. Puis soyez encore patients pour quelques jours. Puis quand on va être capable de vous annoncer quelque chose, on va revenir le plus rapidement possible parce qu'on sait que les gens aiment les bonnes nouvelles, et ça sera probablement de très bonnes nouvelles.",non,,,,,non,non,,
202109281q,2021-09-28,400,"Alors, je vous demanderais juste de… Je sais que ça fait 18 mois qu'on vous demande d'être patient, mais jusqu'à date je pense que la patience a été payante. Puis soyez encore patients pour quelques jours. Puis quand on va être capable de vous annoncer quelque chose, on va revenir le plus rapidement possible parce qu'on sait que les gens aiment les bonnes nouvelles, et ça sera probablement de très bonnes nouvelles. Arruda (Horacio) : J'aimerais ajouter que ce qu'on fait ce n'est pas improvisé, hein.",non,,,,,non,non,,
202109281q,2021-09-28,401,"Je sais que ça fait 18 mois qu'on vous demande d'être patient, mais jusqu'à date je pense que la patience a été payante. Puis soyez encore patients pour quelques jours. Puis quand on va être capable de vous annoncer quelque chose, on va revenir le plus rapidement possible parce qu'on sait que les gens aiment les bonnes nouvelles, et ça sera probablement de très bonnes nouvelles. Arruda (Horacio) : J'aimerais ajouter que ce qu'on fait ce n'est pas improvisé, hein. Il ne faut pas penser qu'on arrive un matin puis on décide que c'est ça qu'on fait.",non,,,,,non,non,,
202109281q,2021-09-28,402,"Puis soyez encore patients pour quelques jours. Puis quand on va être capable de vous annoncer quelque chose, on va revenir le plus rapidement possible parce qu'on sait que les gens aiment les bonnes nouvelles, et ça sera probablement de très bonnes nouvelles. Arruda (Horacio) : J'aimerais ajouter que ce qu'on fait ce n'est pas improvisé, hein. Il ne faut pas penser qu'on arrive un matin puis on décide que c'est ça qu'on fait. On a des plans, puis ces plans-là on les confronte à la réalité qu'on observe.",non,,,,,non,non,,
202109281q,2021-09-28,403,"Puis quand on va être capable de vous annoncer quelque chose, on va revenir le plus rapidement possible parce qu'on sait que les gens aiment les bonnes nouvelles, et ça sera probablement de très bonnes nouvelles. Arruda (Horacio) : J'aimerais ajouter que ce qu'on fait ce n'est pas improvisé, hein. Il ne faut pas penser qu'on arrive un matin puis on décide que c'est ça qu'on fait. On a des plans, puis ces plans-là on les confronte à la réalité qu'on observe. Je vous l'ai dit : Il va y en avoir.",non,,,,,non,non,,
202109281q,2021-09-28,404,"Arruda (Horacio) : J'aimerais ajouter que ce qu'on fait ce n'est pas improvisé, hein. Il ne faut pas penser qu'on arrive un matin puis on décide que c'est ça qu'on fait. On a des plans, puis ces plans-là on les confronte à la réalité qu'on observe. Je vous l'ai dit : Il va y en avoir. C'est ça, on ne veut pas rester comme ça toute notre société, mais ça va y aller par paliers.",non,,,,,non,non,,
202109281q,2021-09-28,405,"Il ne faut pas penser qu'on arrive un matin puis on décide que c'est ça qu'on fait. On a des plans, puis ces plans-là on les confronte à la réalité qu'on observe. Je vous l'ai dit : Il va y en avoir. C'est ça, on ne veut pas rester comme ça toute notre société, mais ça va y aller par paliers. Il faut se donner le temps d'évaluer — ce qu'on a fait il y a deux, trois semaines pour voir l'impact sur le système de soins — avant de rouvrir la machine au complet.",non,,,,,non,non,,
202109281q,2021-09-28,406,"On a des plans, puis ces plans-là on les confronte à la réalité qu'on observe. Je vous l'ai dit : Il va y en avoir. C'est ça, on ne veut pas rester comme ça toute notre société, mais ça va y aller par paliers. Il faut se donner le temps d'évaluer — ce qu'on a fait il y a deux, trois semaines pour voir l'impact sur le système de soins — avant de rouvrir la machine au complet. Comme je vous l'ai dit : Ça se nourrit de contacts.",non,,,,,non,non,,
202109281q,2021-09-28,407,"Je vous l'ai dit : Il va y en avoir. C'est ça, on ne veut pas rester comme ça toute notre société, mais ça va y aller par paliers. Il faut se donner le temps d'évaluer — ce qu'on a fait il y a deux, trois semaines pour voir l'impact sur le système de soins — avant de rouvrir la machine au complet. Comme je vous l'ai dit : Ça se nourrit de contacts. Donc, il faut être capable d'avoir un certain contrôle sur les contacts.",non,,,,,non,non,,
202109281q,2021-09-28,408,"C'est ça, on ne veut pas rester comme ça toute notre société, mais ça va y aller par paliers. Il faut se donner le temps d'évaluer — ce qu'on a fait il y a deux, trois semaines pour voir l'impact sur le système de soins — avant de rouvrir la machine au complet. Comme je vous l'ai dit : Ça se nourrit de contacts. Donc, il faut être capable d'avoir un certain contrôle sur les contacts. Je le sais que c'est dur.",non,,,,,non,non,,
202109281q,2021-09-28,409,"Il faut se donner le temps d'évaluer — ce qu'on a fait il y a deux, trois semaines pour voir l'impact sur le système de soins — avant de rouvrir la machine au complet. Comme je vous l'ai dit : Ça se nourrit de contacts. Donc, il faut être capable d'avoir un certain contrôle sur les contacts. Je le sais que c'est dur. Je le sais qu'on est tous tannés.",non,,,,,non,non,,
202109281q,2021-09-28,410,"Comme je vous l'ai dit : Ça se nourrit de contacts. Donc, il faut être capable d'avoir un certain contrôle sur les contacts. Je le sais que c'est dur. Je le sais qu'on est tous tannés. Mais pour nous, là, c'est éviter de se retrouver dans une situation dans le temps des fêtes, là, où on serait en crise dans le système de soins à un tel point qu'on soit obligé de ne pas recevoir des patients ou de ne pas donner les traitements adéquats à nos Québécois puis à nos Québécoises.",non,,,,,non,non,,
