doc_ID,date,sentence_id,context
202202081q,2022-02-08,320,"Le Modérateur : Fanny Lévesque, LaPresse. Mme Lévesque (Fanny) : Oui. Bonjour à vous trois. Legault, la caisse dit qu'elle pourrait abandonner ou qu'elle va abandonner le projet du REM de l'Est si l'ARTM ne change pas de décision. Est-ce que vous craignez pour l'avenir du REM de l'Est?"
202202081q,2022-02-08,321,"Mme Lévesque (Fanny) : Oui. Bonjour à vous trois. Legault, la caisse dit qu'elle pourrait abandonner ou qu'elle va abandonner le projet du REM de l'Est si l'ARTM ne change pas de décision. Est-ce que vous craignez pour l'avenir du REM de l'Est? M. Legault : Bien, ce qu'on a dit, c'est qu'on veut travailler avec la Caisse de dépôt puis, surtout, avec Valérie Plante, la mairesse de Montréal, pour ajuster le projet."
202202081q,2022-02-08,322,"Bonjour à vous trois. Legault, la caisse dit qu'elle pourrait abandonner ou qu'elle va abandonner le projet du REM de l'Est si l'ARTM ne change pas de décision. Est-ce que vous craignez pour l'avenir du REM de l'Est? M. Legault : Bien, ce qu'on a dit, c'est qu'on veut travailler avec la Caisse de dépôt puis, surtout, avec Valérie Plante, la mairesse de Montréal, pour ajuster le projet. Mais, pour moi, la clé, c'est vraiment l'appui de Valérie Plante."
202202081q,2022-02-08,323,"Legault, la caisse dit qu'elle pourrait abandonner ou qu'elle va abandonner le projet du REM de l'Est si l'ARTM ne change pas de décision. Est-ce que vous craignez pour l'avenir du REM de l'Est? M. Legault : Bien, ce qu'on a dit, c'est qu'on veut travailler avec la Caisse de dépôt puis, surtout, avec Valérie Plante, la mairesse de Montréal, pour ajuster le projet. Mais, pour moi, la clé, c'est vraiment l'appui de Valérie Plante. Tu sais, on n'ira pas faire un projet si on n'a pas l'appui de la mairesse de Montréal."
202202081q,2022-02-08,324,"Est-ce que vous craignez pour l'avenir du REM de l'Est? M. Legault : Bien, ce qu'on a dit, c'est qu'on veut travailler avec la Caisse de dépôt puis, surtout, avec Valérie Plante, la mairesse de Montréal, pour ajuster le projet. Mais, pour moi, la clé, c'est vraiment l'appui de Valérie Plante. Tu sais, on n'ira pas faire un projet si on n'a pas l'appui de la mairesse de Montréal. Donc, quant à moi, la balle est dans le court de Mme Plante de nous présenter un nouveau projet qui fait son affaire."
202202081q,2022-02-08,325,"M. Legault : Bien, ce qu'on a dit, c'est qu'on veut travailler avec la Caisse de dépôt puis, surtout, avec Valérie Plante, la mairesse de Montréal, pour ajuster le projet. Mais, pour moi, la clé, c'est vraiment l'appui de Valérie Plante. Tu sais, on n'ira pas faire un projet si on n'a pas l'appui de la mairesse de Montréal. Donc, quant à moi, la balle est dans le court de Mme Plante de nous présenter un nouveau projet qui fait son affaire. Mme Lévesque (Fanny) : Je voudrais juste revenir sur le passeport vaccinal, là, M. Est-ce que je comprends que vous avez évoqué que, peut-être, à partir du 14 mars, on pourrait évaluer sa levée?"
202202081q,2022-02-08,326,"Mais, pour moi, la clé, c'est vraiment l'appui de Valérie Plante. Tu sais, on n'ira pas faire un projet si on n'a pas l'appui de la mairesse de Montréal. Donc, quant à moi, la balle est dans le court de Mme Plante de nous présenter un nouveau projet qui fait son affaire. Mme Lévesque (Fanny) : Je voudrais juste revenir sur le passeport vaccinal, là, M. Est-ce que je comprends que vous avez évoqué que, peut-être, à partir du 14 mars, on pourrait évaluer sa levée? Puis au sujet de l'urgence sanitaire, est-ce que la levée serait donc au moment du dépôt du projet de loi ou à son adoption possiblement vers la fin de la session?"
202202081q,2022-02-08,327,"Tu sais, on n'ira pas faire un projet si on n'a pas l'appui de la mairesse de Montréal. Donc, quant à moi, la balle est dans le court de Mme Plante de nous présenter un nouveau projet qui fait son affaire. Mme Lévesque (Fanny) : Je voudrais juste revenir sur le passeport vaccinal, là, M. Est-ce que je comprends que vous avez évoqué que, peut-être, à partir du 14 mars, on pourrait évaluer sa levée? Puis au sujet de l'urgence sanitaire, est-ce que la levée serait donc au moment du dépôt du projet de loi ou à son adoption possiblement vers la fin de la session? M. Dubé : Non."
202202081q,2022-02-08,328,"Donc, quant à moi, la balle est dans le court de Mme Plante de nous présenter un nouveau projet qui fait son affaire. Mme Lévesque (Fanny) : Je voudrais juste revenir sur le passeport vaccinal, là, M. Est-ce que je comprends que vous avez évoqué que, peut-être, à partir du 14 mars, on pourrait évaluer sa levée? Puis au sujet de l'urgence sanitaire, est-ce que la levée serait donc au moment du dépôt du projet de loi ou à son adoption possiblement vers la fin de la session? M. Dubé : Non. Ce que j'ai dit tout à l'heure, puis je vais le préciser, là — merci d'avoir posé la question — pour qu'il n'y ait pas de confusion : Pour moi, le passeport vaccinal, il est là pour rester, parce qu'on a dit que c'est les deux mesures qui nous permettent, en ce moment, d'avoir le déconfinement dont on a parlé aujourd'hui."
202202081q,2022-02-08,329,"Mme Lévesque (Fanny) : Je voudrais juste revenir sur le passeport vaccinal, là, M. Est-ce que je comprends que vous avez évoqué que, peut-être, à partir du 14 mars, on pourrait évaluer sa levée? Puis au sujet de l'urgence sanitaire, est-ce que la levée serait donc au moment du dépôt du projet de loi ou à son adoption possiblement vers la fin de la session? M. Dubé : Non. Ce que j'ai dit tout à l'heure, puis je vais le préciser, là — merci d'avoir posé la question — pour qu'il n'y ait pas de confusion : Pour moi, le passeport vaccinal, il est là pour rester, parce qu'on a dit que c'est les deux mesures qui nous permettent, en ce moment, d'avoir le déconfinement dont on a parlé aujourd'hui. La question est plus, pour moi : en ce moment, on a un passeport qui est basé sur deux doses, parce qu'on a une grande partie de la population qui n'a pas eu encore leur troisième dose."
202202081q,2022-02-08,330,"Puis au sujet de l'urgence sanitaire, est-ce que la levée serait donc au moment du dépôt du projet de loi ou à son adoption possiblement vers la fin de la session? M. Dubé : Non. Ce que j'ai dit tout à l'heure, puis je vais le préciser, là — merci d'avoir posé la question — pour qu'il n'y ait pas de confusion : Pour moi, le passeport vaccinal, il est là pour rester, parce qu'on a dit que c'est les deux mesures qui nous permettent, en ce moment, d'avoir le déconfinement dont on a parlé aujourd'hui. La question est plus, pour moi : en ce moment, on a un passeport qui est basé sur deux doses, parce qu'on a une grande partie de la population qui n'a pas eu encore leur troisième dose. Alors, commençons par voir quand est-ce qu'on est capables d'avoir la troisième dose, puis on reviendra sur un échéancier."
202202081q,2022-02-08,331,"M. Dubé : Non. Ce que j'ai dit tout à l'heure, puis je vais le préciser, là — merci d'avoir posé la question — pour qu'il n'y ait pas de confusion : Pour moi, le passeport vaccinal, il est là pour rester, parce qu'on a dit que c'est les deux mesures qui nous permettent, en ce moment, d'avoir le déconfinement dont on a parlé aujourd'hui. La question est plus, pour moi : en ce moment, on a un passeport qui est basé sur deux doses, parce qu'on a une grande partie de la population qui n'a pas eu encore leur troisième dose. Alors, commençons par voir quand est-ce qu'on est capables d'avoir la troisième dose, puis on reviendra sur un échéancier. Mais je ne veux pas être le prophète de malheur, là, mais on revient au mois de septembre, il y a une sixième vague, il y a une autre."
202202081q,2022-02-08,332,"Ce que j'ai dit tout à l'heure, puis je vais le préciser, là — merci d'avoir posé la question — pour qu'il n'y ait pas de confusion : Pour moi, le passeport vaccinal, il est là pour rester, parce qu'on a dit que c'est les deux mesures qui nous permettent, en ce moment, d'avoir le déconfinement dont on a parlé aujourd'hui. La question est plus, pour moi : en ce moment, on a un passeport qui est basé sur deux doses, parce qu'on a une grande partie de la population qui n'a pas eu encore leur troisième dose. Alors, commençons par voir quand est-ce qu'on est capables d'avoir la troisième dose, puis on reviendra sur un échéancier. Mais je ne veux pas être le prophète de malheur, là, mais on revient au mois de septembre, il y a une sixième vague, il y a une autre. c'est sûr que le passeport vaccinal va faire partie des outils qu'on a besoin, comme le masque va en faire partie."
202202081q,2022-02-08,333,"La question est plus, pour moi : en ce moment, on a un passeport qui est basé sur deux doses, parce qu'on a une grande partie de la population qui n'a pas eu encore leur troisième dose. Alors, commençons par voir quand est-ce qu'on est capables d'avoir la troisième dose, puis on reviendra sur un échéancier. Mais je ne veux pas être le prophète de malheur, là, mais on revient au mois de septembre, il y a une sixième vague, il y a une autre. c'est sûr que le passeport vaccinal va faire partie des outils qu'on a besoin, comme le masque va en faire partie. Mais, en ce moment, je pense que la question était plus sur la question de la troisième dose."
202202081q,2022-02-08,334,"Alors, commençons par voir quand est-ce qu'on est capables d'avoir la troisième dose, puis on reviendra sur un échéancier. Mais je ne veux pas être le prophète de malheur, là, mais on revient au mois de septembre, il y a une sixième vague, il y a une autre. c'est sûr que le passeport vaccinal va faire partie des outils qu'on a besoin, comme le masque va en faire partie. Mais, en ce moment, je pense que la question était plus sur la question de la troisième dose. Moi, j'aimerais mieux voir qu'on donne la chance à tous ceux qui ne se sont pas fait vacciner, parce que."
202202081q,2022-02-08,335,"Mais je ne veux pas être le prophète de malheur, là, mais on revient au mois de septembre, il y a une sixième vague, il y a une autre. c'est sûr que le passeport vaccinal va faire partie des outils qu'on a besoin, comme le masque va en faire partie. Mais, en ce moment, je pense que la question était plus sur la question de la troisième dose. Moi, j'aimerais mieux voir qu'on donne la chance à tous ceux qui ne se sont pas fait vacciner, parce que. Puis je rappellerais, peut être que le Dr Boileau."
202202081q,2022-02-08,336,"c'est sûr que le passeport vaccinal va faire partie des outils qu'on a besoin, comme le masque va en faire partie. Mais, en ce moment, je pense que la question était plus sur la question de la troisième dose. Moi, j'aimerais mieux voir qu'on donne la chance à tous ceux qui ne se sont pas fait vacciner, parce que. Puis je rappellerais, peut être que le Dr Boileau. puis je veux aller rapidement, parce qu'on déconfine, il y a encore plus de gens qui vont la prendre la."
202202081q,2022-02-08,337,"Mais, en ce moment, je pense que la question était plus sur la question de la troisième dose. Moi, j'aimerais mieux voir qu'on donne la chance à tous ceux qui ne se sont pas fait vacciner, parce que. Puis je rappellerais, peut être que le Dr Boileau. puis je veux aller rapidement, parce qu'on déconfine, il y a encore plus de gens qui vont la prendre la. qui vont l'avoir, la COVID."
202202081q,2022-02-08,338,"Moi, j'aimerais mieux voir qu'on donne la chance à tous ceux qui ne se sont pas fait vacciner, parce que. Puis je rappellerais, peut être que le Dr Boileau. puis je veux aller rapidement, parce qu'on déconfine, il y a encore plus de gens qui vont la prendre la. qui vont l'avoir, la COVID. Alors, je le dis, les deux choses qui nous protègent en ce moment, c'est la vaccination et le lien avec le passeport vaccinal, et c'est le masque."
202202081q,2022-02-08,339,"Puis je rappellerais, peut être que le Dr Boileau. puis je veux aller rapidement, parce qu'on déconfine, il y a encore plus de gens qui vont la prendre la. qui vont l'avoir, la COVID. Alors, je le dis, les deux choses qui nous protègent en ce moment, c'est la vaccination et le lien avec le passeport vaccinal, et c'est le masque. Alors, c'est sûr que ces deux mesures-là sont avec nous pour rester."
202202081q,2022-02-08,340,"puis je veux aller rapidement, parce qu'on déconfine, il y a encore plus de gens qui vont la prendre la. qui vont l'avoir, la COVID. Alors, je le dis, les deux choses qui nous protègent en ce moment, c'est la vaccination et le lien avec le passeport vaccinal, et c'est le masque. Alors, c'est sûr que ces deux mesures-là sont avec nous pour rester. Bergeron (Patrice) : Alors, juste avant de passer à l'anglais, si vous me permettez, deux questions."
202202081q,2022-02-08,341,"qui vont l'avoir, la COVID. Alors, je le dis, les deux choses qui nous protègent en ce moment, c'est la vaccination et le lien avec le passeport vaccinal, et c'est le masque. Alors, c'est sûr que ces deux mesures-là sont avec nous pour rester. Bergeron (Patrice) : Alors, juste avant de passer à l'anglais, si vous me permettez, deux questions. Patrice Bergeron"
202202081q,2022-02-08,342,"Alors, je le dis, les deux choses qui nous protègent en ce moment, c'est la vaccination et le lien avec le passeport vaccinal, et c'est le masque. Alors, c'est sûr que ces deux mesures-là sont avec nous pour rester. Bergeron (Patrice) : Alors, juste avant de passer à l'anglais, si vous me permettez, deux questions. Patrice Bergeron , LaPresse canadienne."
202202081q,2022-02-08,343,"Alors, c'est sûr que ces deux mesures-là sont avec nous pour rester. Bergeron (Patrice) : Alors, juste avant de passer à l'anglais, si vous me permettez, deux questions. Patrice Bergeron , LaPresse canadienne. Les aînés en RPA se demandent aussi quand ils vont pouvoir recommencer à faire des activités dans les résidences pour personnes âgées."
202202081q,2022-02-08,344,"Bergeron (Patrice) : Alors, juste avant de passer à l'anglais, si vous me permettez, deux questions. Patrice Bergeron , LaPresse canadienne. Les aînés en RPA se demandent aussi quand ils vont pouvoir recommencer à faire des activités dans les résidences pour personnes âgées. Parce que, là, on leur permet, donc, d'avoir un peu plus de visites, mais ils ont aussi des activités qui ont été, donc, toutes mises sur la glace et ils ont besoin de socialiser aussi de d'autres façons."
202202081q,2022-02-08,345,"Patrice Bergeron , LaPresse canadienne. Les aînés en RPA se demandent aussi quand ils vont pouvoir recommencer à faire des activités dans les résidences pour personnes âgées. Parce que, là, on leur permet, donc, d'avoir un peu plus de visites, mais ils ont aussi des activités qui ont été, donc, toutes mises sur la glace et ils ont besoin de socialiser aussi de d'autres façons. Ça, ce sera pour quand?"
202202081q,2022-02-08,346,", LaPresse canadienne. Les aînés en RPA se demandent aussi quand ils vont pouvoir recommencer à faire des activités dans les résidences pour personnes âgées. Parce que, là, on leur permet, donc, d'avoir un peu plus de visites, mais ils ont aussi des activités qui ont été, donc, toutes mises sur la glace et ils ont besoin de socialiser aussi de d'autres façons. Ça, ce sera pour quand? M. Dubé : Dr Boileau, voulez-vous en glisser un mot?"
202202081q,2022-02-08,347,"Les aînés en RPA se demandent aussi quand ils vont pouvoir recommencer à faire des activités dans les résidences pour personnes âgées. Parce que, là, on leur permet, donc, d'avoir un peu plus de visites, mais ils ont aussi des activités qui ont été, donc, toutes mises sur la glace et ils ont besoin de socialiser aussi de d'autres façons. Ça, ce sera pour quand? M. Dubé : Dr Boileau, voulez-vous en glisser un mot? M. Boileau (Luc) : Bien, écoutez, toute la question de tout ce qu'on appelle la prévention et le contrôle des infections dans les milieux de vie, que ce soit les CHSLD ou les RPA, on y travaille activement."
202202081q,2022-02-08,348,"Parce que, là, on leur permet, donc, d'avoir un peu plus de visites, mais ils ont aussi des activités qui ont été, donc, toutes mises sur la glace et ils ont besoin de socialiser aussi de d'autres façons. Ça, ce sera pour quand? M. Dubé : Dr Boileau, voulez-vous en glisser un mot? M. Boileau (Luc) : Bien, écoutez, toute la question de tout ce qu'on appelle la prévention et le contrôle des infections dans les milieux de vie, que ce soit les CHSLD ou les RPA, on y travaille activement. On est sur ce dossier avec les équipes ministérielles, les équipes d'experts aussi, pour trouver une façon d'alléger ces conditions-là, tout en gérant les risques de contagion, et de nous amener avec une progression rapide vers une gestion plus normale de comment on doit vivre avec le virus."
202202081q,2022-02-08,349,"Ça, ce sera pour quand? M. Dubé : Dr Boileau, voulez-vous en glisser un mot? M. Boileau (Luc) : Bien, écoutez, toute la question de tout ce qu'on appelle la prévention et le contrôle des infections dans les milieux de vie, que ce soit les CHSLD ou les RPA, on y travaille activement. On est sur ce dossier avec les équipes ministérielles, les équipes d'experts aussi, pour trouver une façon d'alléger ces conditions-là, tout en gérant les risques de contagion, et de nous amener avec une progression rapide vers une gestion plus normale de comment on doit vivre avec le virus. Legault : Et peut-être vous dire, là, aussi, même si Marguerite Blais est en congé, elle souhaite que la Santé publique puis la Santé se penchent rapidement sur les activités dans les résidences pour personnes âgées."
202202081q,2022-02-08,350,"M. Dubé : Dr Boileau, voulez-vous en glisser un mot? M. Boileau (Luc) : Bien, écoutez, toute la question de tout ce qu'on appelle la prévention et le contrôle des infections dans les milieux de vie, que ce soit les CHSLD ou les RPA, on y travaille activement. On est sur ce dossier avec les équipes ministérielles, les équipes d'experts aussi, pour trouver une façon d'alléger ces conditions-là, tout en gérant les risques de contagion, et de nous amener avec une progression rapide vers une gestion plus normale de comment on doit vivre avec le virus. Legault : Et peut-être vous dire, là, aussi, même si Marguerite Blais est en congé, elle souhaite que la Santé publique puis la Santé se penchent rapidement sur les activités dans les résidences pour personnes âgées. Donc, on a fait, effectivement, la demande."
202202081q,2022-02-08,351,"M. Boileau (Luc) : Bien, écoutez, toute la question de tout ce qu'on appelle la prévention et le contrôle des infections dans les milieux de vie, que ce soit les CHSLD ou les RPA, on y travaille activement. On est sur ce dossier avec les équipes ministérielles, les équipes d'experts aussi, pour trouver une façon d'alléger ces conditions-là, tout en gérant les risques de contagion, et de nous amener avec une progression rapide vers une gestion plus normale de comment on doit vivre avec le virus. Legault : Et peut-être vous dire, là, aussi, même si Marguerite Blais est en congé, elle souhaite que la Santé publique puis la Santé se penchent rapidement sur les activités dans les résidences pour personnes âgées. Donc, on a fait, effectivement, la demande. Bergeron (Patrice) : Et, vous savez, l'industrie du tourisme d'affaires s'est fait beaucoup entendre dans les derniers jours, que ce soient les congrès, et on dit que le Québec est en train de manquer le bateau pour des réservations et tout."
202202081q,2022-02-08,352,"On est sur ce dossier avec les équipes ministérielles, les équipes d'experts aussi, pour trouver une façon d'alléger ces conditions-là, tout en gérant les risques de contagion, et de nous amener avec une progression rapide vers une gestion plus normale de comment on doit vivre avec le virus. Legault : Et peut-être vous dire, là, aussi, même si Marguerite Blais est en congé, elle souhaite que la Santé publique puis la Santé se penchent rapidement sur les activités dans les résidences pour personnes âgées. Donc, on a fait, effectivement, la demande. Bergeron (Patrice) : Et, vous savez, l'industrie du tourisme d'affaires s'est fait beaucoup entendre dans les derniers jours, que ce soient les congrès, et on dit que le Québec est en train de manquer le bateau pour des réservations et tout. Ils s'attendaient peut-être à voir des annonces aujourd'hui."
202202081q,2022-02-08,353,"Legault : Et peut-être vous dire, là, aussi, même si Marguerite Blais est en congé, elle souhaite que la Santé publique puis la Santé se penchent rapidement sur les activités dans les résidences pour personnes âgées. Donc, on a fait, effectivement, la demande. Bergeron (Patrice) : Et, vous savez, l'industrie du tourisme d'affaires s'est fait beaucoup entendre dans les derniers jours, que ce soient les congrès, et on dit que le Québec est en train de manquer le bateau pour des réservations et tout. Ils s'attendaient peut-être à voir des annonces aujourd'hui. Est-ce que vous pouvez être plus précis sur ce que vous pouvez leur accorder?"
202202081q,2022-02-08,354,"Donc, on a fait, effectivement, la demande. Bergeron (Patrice) : Et, vous savez, l'industrie du tourisme d'affaires s'est fait beaucoup entendre dans les derniers jours, que ce soient les congrès, et on dit que le Québec est en train de manquer le bateau pour des réservations et tout. Ils s'attendaient peut-être à voir des annonces aujourd'hui. Est-ce que vous pouvez être plus précis sur ce que vous pouvez leur accorder? M. Legault : Bien, c'est là."
202202081q,2022-02-08,355,"Bergeron (Patrice) : Et, vous savez, l'industrie du tourisme d'affaires s'est fait beaucoup entendre dans les derniers jours, que ce soient les congrès, et on dit que le Québec est en train de manquer le bateau pour des réservations et tout. Ils s'attendaient peut-être à voir des annonces aujourd'hui. Est-ce que vous pouvez être plus précis sur ce que vous pouvez leur accorder? M. Legault : Bien, c'est là. Boileau (Luc) :"
202202081q,2022-02-08,356,"Ils s'attendaient peut-être à voir des annonces aujourd'hui. Est-ce que vous pouvez être plus précis sur ce que vous pouvez leur accorder? M. Legault : Bien, c'est là. Boileau (Luc) : C'est dans le plan, oui."
202202081q,2022-02-08,357,"Est-ce que vous pouvez être plus précis sur ce que vous pouvez leur accorder? M. Legault : Bien, c'est là. Boileau (Luc) : C'est dans le plan, oui. mais les congrès, c'est dedans."
202202081q,2022-02-08,358,"M. Legault : Bien, c'est là. Boileau (Luc) : C'est dans le plan, oui. mais les congrès, c'est dedans. Boileau (Luc) :"
202202081q,2022-02-08,359,"Boileau (Luc) : C'est dans le plan, oui. mais les congrès, c'est dedans. Boileau (Luc) : Les congrès seront donc tous repris dans la progression du temps, et certainement qu'à partir de la mi-mars, tout pourra être réalisé, comme nous l'espérons tous, dans un contexte très normal."
202202081q,2022-02-08,360,"C'est dans le plan, oui. mais les congrès, c'est dedans. Boileau (Luc) : Les congrès seront donc tous repris dans la progression du temps, et certainement qu'à partir de la mi-mars, tout pourra être réalisé, comme nous l'espérons tous, dans un contexte très normal. Le Modérateur : Bien, merci."
202202081q,2022-02-08,361,"mais les congrès, c'est dedans. Boileau (Luc) : Les congrès seront donc tous repris dans la progression du temps, et certainement qu'à partir de la mi-mars, tout pourra être réalisé, comme nous l'espérons tous, dans un contexte très normal. Le Modérateur : Bien, merci. Nous sommes prêts à passer à la période de questions en anglais maintenant."
202202081q,2022-02-08,362,"Boileau (Luc) : Les congrès seront donc tous repris dans la progression du temps, et certainement qu'à partir de la mi-mars, tout pourra être réalisé, comme nous l'espérons tous, dans un contexte très normal. Le Modérateur : Bien, merci. Nous sommes prêts à passer à la période de questions en anglais maintenant. Le Modérateur : Cathy Senay, CBC."
202202081q,2022-02-08,363,"Les congrès seront donc tous repris dans la progression du temps, et certainement qu'à partir de la mi-mars, tout pourra être réalisé, comme nous l'espérons tous, dans un contexte très normal. Le Modérateur : Bien, merci. Nous sommes prêts à passer à la période de questions en anglais maintenant. Le Modérateur : Cathy Senay, CBC. Le Modérateur : Ian Wood, CTV."
202202081q,2022-02-08,364,"Le Modérateur : Bien, merci. Nous sommes prêts à passer à la période de questions en anglais maintenant. Le Modérateur : Cathy Senay, CBC. Le Modérateur : Ian Wood, CTV. We already tabled a bill about having"
202202081q,2022-02-08,365,"Nous sommes prêts à passer à la période de questions en anglais maintenant. Le Modérateur : Cathy Senay, CBC. Le Modérateur : Ian Wood, CTV. We already tabled a bill about having a more independent «protecteur de l'élève»."
202202081q,2022-02-08,366,"Le Modérateur : Cathy Senay, CBC. Le Modérateur : Ian Wood, CTV. We already tabled a bill about having a more independent «protecteur de l'élève». Mme Prince (Véronique) : Pouvez-vous le répéter en français, s'il vous plaît?"
202202081q,2022-02-08,367,"Le Modérateur : Ian Wood, CTV. We already tabled a bill about having a more independent «protecteur de l'élève». Mme Prince (Véronique) : Pouvez-vous le répéter en français, s'il vous plaît? Le Modérateur : Oui."
202202081q,2022-02-08,368,"We already tabled a bill about having a more independent «protecteur de l'élève». Mme Prince (Véronique) : Pouvez-vous le répéter en français, s'il vous plaît? Le Modérateur : Oui. Allez-y, monsieur."
202202081q,2022-02-08,369,"a more independent «protecteur de l'élève». Mme Prince (Véronique) : Pouvez-vous le répéter en français, s'il vous plaît? Le Modérateur : Oui. Allez-y, monsieur. Bien, je trouve ça très grave, ce qui est arrivé."
202202081q,2022-02-08,370,"Mme Prince (Véronique) : Pouvez-vous le répéter en français, s'il vous plaît? Le Modérateur : Oui. Allez-y, monsieur. Bien, je trouve ça très grave, ce qui est arrivé. On a le ministre de l'Éducation qui dit qu'il va faire une enquête."
202202081q,2022-02-08,371,"Le Modérateur : Oui. Allez-y, monsieur. Bien, je trouve ça très grave, ce qui est arrivé. On a le ministre de l'Éducation qui dit qu'il va faire une enquête. On a le centre de services qui a dit qu'il était pour faire une enquête."
202202081q,2022-02-08,372,"Allez-y, monsieur. Bien, je trouve ça très grave, ce qui est arrivé. On a le ministre de l'Éducation qui dit qu'il va faire une enquête. On a le centre de services qui a dit qu'il était pour faire une enquête. Je sais aussi que la ministre responsable du Sport parle avec l'association de basketball pour voir aussi ce qu'il est possible de faire."
202202081q,2022-02-08,373,"Bien, je trouve ça très grave, ce qui est arrivé. On a le ministre de l'Éducation qui dit qu'il va faire une enquête. On a le centre de services qui a dit qu'il était pour faire une enquête. Je sais aussi que la ministre responsable du Sport parle avec l'association de basketball pour voir aussi ce qu'il est possible de faire. Déjà, on avait mis en place un plan d'action, qu'on a demandé à chaque école, pour lutter contre la violence."
202202081q,2022-02-08,374,"On a le ministre de l'Éducation qui dit qu'il va faire une enquête. On a le centre de services qui a dit qu'il était pour faire une enquête. Je sais aussi que la ministre responsable du Sport parle avec l'association de basketball pour voir aussi ce qu'il est possible de faire. Déjà, on avait mis en place un plan d'action, qu'on a demandé à chaque école, pour lutter contre la violence. On a déposé un projet de loi, aussi, pour créer un poste indépendant puis facilement accessible de protecteur de l'élève."
202202081q,2022-02-08,375,"On a le centre de services qui a dit qu'il était pour faire une enquête. Je sais aussi que la ministre responsable du Sport parle avec l'association de basketball pour voir aussi ce qu'il est possible de faire. Déjà, on avait mis en place un plan d'action, qu'on a demandé à chaque école, pour lutter contre la violence. On a déposé un projet de loi, aussi, pour créer un poste indépendant puis facilement accessible de protecteur de l'élève. Puis je n'exclus aucun moyen, là, pour aller plus loin, là."
202202081q,2022-02-08,376,"Je sais aussi que la ministre responsable du Sport parle avec l'association de basketball pour voir aussi ce qu'il est possible de faire. Déjà, on avait mis en place un plan d'action, qu'on a demandé à chaque école, pour lutter contre la violence. On a déposé un projet de loi, aussi, pour créer un poste indépendant puis facilement accessible de protecteur de l'élève. Puis je n'exclus aucun moyen, là, pour aller plus loin, là. C'est abominable qu'est ce qui est arrivé, puis il ne faut plus jamais que ça arrive, là."
202202081q,2022-02-08,377,"Déjà, on avait mis en place un plan d'action, qu'on a demandé à chaque école, pour lutter contre la violence. On a déposé un projet de loi, aussi, pour créer un poste indépendant puis facilement accessible de protecteur de l'élève. Puis je n'exclus aucun moyen, là, pour aller plus loin, là. C'est abominable qu'est ce qui est arrivé, puis il ne faut plus jamais que ça arrive, là. Puis on est prêts à faire ce qu'il faut."
202202081q,2022-02-08,378,"On a déposé un projet de loi, aussi, pour créer un poste indépendant puis facilement accessible de protecteur de l'élève. Puis je n'exclus aucun moyen, là, pour aller plus loin, là. C'est abominable qu'est ce qui est arrivé, puis il ne faut plus jamais que ça arrive, là. Puis on est prêts à faire ce qu'il faut. Le Modérateur : Notre collègue, Raquel Fletcher, de Global ne peut pas être là aujourd'hui, mais on a deux questions de chez Global :"
202202081q,2022-02-08,379,"Puis je n'exclus aucun moyen, là, pour aller plus loin, là. C'est abominable qu'est ce qui est arrivé, puis il ne faut plus jamais que ça arrive, là. Puis on est prêts à faire ce qu'il faut. Le Modérateur : Notre collègue, Raquel Fletcher, de Global ne peut pas être là aujourd'hui, mais on a deux questions de chez Global : Why eliminate gathering limits in homes but wait to open bars?"
202202081q,2022-02-08,380,"C'est abominable qu'est ce qui est arrivé, puis il ne faut plus jamais que ça arrive, là. Puis on est prêts à faire ce qu'il faut. Le Modérateur : Notre collègue, Raquel Fletcher, de Global ne peut pas être là aujourd'hui, mais on a deux questions de chez Global : Why eliminate gathering limits in homes but wait to open bars? Lequel d'entre vous répond?"
202202081q,2022-02-08,381,"Puis on est prêts à faire ce qu'il faut. Le Modérateur : Notre collègue, Raquel Fletcher, de Global ne peut pas être là aujourd'hui, mais on a deux questions de chez Global : Why eliminate gathering limits in homes but wait to open bars? Lequel d'entre vous répond? M. Boileau (Luc) : Will it be better…"
202202081q,2022-02-08,382,"Le Modérateur : Notre collègue, Raquel Fletcher, de Global ne peut pas être là aujourd'hui, mais on a deux questions de chez Global : Why eliminate gathering limits in homes but wait to open bars? Lequel d'entre vous répond? M. Boileau (Luc) : Will it be better… Le Modérateur : Yes, in English."
202202081q,2022-02-08,383,"Why eliminate gathering limits in homes but wait to open bars? Lequel d'entre vous répond? M. Boileau (Luc) : Will it be better… Le Modérateur : Yes, in English. Le Modérateur : …"
202202081q,2022-02-08,384,"Lequel d'entre vous répond? M. Boileau (Luc) : Will it be better… Le Modérateur : Yes, in English. Le Modérateur : … M. Le Modérateur : Et maintenant une dernière question de Global, donc en anglais"
202202081q,2022-02-08,385,"M. Boileau (Luc) : Will it be better… Le Modérateur : Yes, in English. Le Modérateur : … M. Le Modérateur : Et maintenant une dernière question de Global, donc en anglais , je pense qu'elle est dirigée vers vous, M. Le Modérateur : C'est ce qui met fin à cette conférence de presse."
202202081q,2022-02-08,386,"Le Modérateur : Yes, in English. Le Modérateur : … M. Le Modérateur : Et maintenant une dernière question de Global, donc en anglais , je pense qu'elle est dirigée vers vous, M. Le Modérateur : C'est ce qui met fin à cette conférence de presse. Est-ce que la date du 14 mars, c'est symbolique?"
